order,state,s_prev,s_curr,mu,sigma,phi_1,phi_2
1,1,,1,400.0,10.144241570845407,0.6051566223951499,-0.019606179861503925
1,2,,2,522.0841373161832,32.34154007169466,0.9999999999989999,0.02101435093992232
1,3,,3,686.8125879047427,137.58118718254954,0.9999778645138215,-0.4048703439562126
1,4,,4,1450.234547604623,58.89877340150411,0.934754831109794,-0.15604970935598006
