datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,657.0,21.7,28.12,0.0
2023-11-01 14:15:00,638.0,21.7,28.12,0.0
2023-11-01 14:30:00,667.5,21.7,28.12,0.0
2023-11-01 14:45:00,643.0,21.7,28.12,0.0
2023-11-01 15:00:00,644.0,21.7,28.52,0.0
2023-11-01 15:15:00,682.0,21.7,28.52,0.0
2023-11-01 15:30:00,642.5,21.7,28.715,0.0
2023-11-01 15:45:00,666.0,21.8,28.91,0.0
2023-11-01 16:00:00,705.5,21.7,29.3,0.0
2023-11-01 16:15:00,825.0,21.7,29.69,0.0
2023-11-01 16:30:00,789.5,21.8,29.69,0.0
2023-11-01 16:45:00,800.0,21.8,29.69,0.0
2023-11-01 17:00:00,786.5,21.85,30.08,0.0
2023-11-01 17:15:00,784.0,21.9,30.08,0.0
2023-11-01 17:30:00,777.5,21.95,30.08,0.0
2023-11-01 17:45:00,761.0,22.0,30.08,0.0
2023-11-01 18:00:00,762.0,22.0,30.08,0.0
2023-11-01 18:15:00,819.0,22.0,30.47,0.0
2023-11-01 18:30:00,818.5,22.0,30.47,0.0
2023-11-01 18:45:00,832.0,22.0,30.47,0.0
2023-11-01 19:00:00,810.5,22.05,30.47,0.0
2023-11-01 19:15:00,854.0,22.0,30.47,0.0
2023-11-01 19:30:00,810.0,22.1,30.47,0.0
2023-11-01 19:45:00,803.0,22.1,30.47,0.0
2023-11-01 20:00:00,821.0,22.0,30.86,0.0
2023-11-01 20:15:00,793.0,22.0,30.86,0.0
2023-11-01 20:30:00,793.5,22.0,30.86,0.0
2023-11-01 20:45:00,764.0,21.9,30.86,0.0
2023-11-01 21:00:00,789.0,21.9,31.25,0.0
2023-11-01 21:15:00,786.0,21.9,31.25,0.0
2023-11-01 21:30:00,797.5,21.8,31.25,0.0
2023-11-01 21:45:00,759.0,21.7,31.25,0.0
2023-11-01 22:00:00,789.0,21.75,31.64,0.0
2023-11-01 22:15:00,692.0,21.7,31.64,0.0
2023-11-01 22:30:00,766.0,21.7,31.64,0.0
2023-11-01 22:45:00,845.0,21.7,31.64,0.0
2023-11-01 23:00:00,752.5,21.65,32.03,0.0
2023-11-01 23:15:00,744.0,21.7,32.03,0.0
2023-11-01 23:30:00,714.0,21.6,32.03,0.0
2023-11-01 23:45:00,712.0,21.6,32.03,0.0
2023-11-02 00:00:00,694.0,21.55,32.225,0.0
2023-11-02 00:15:00,780.0,21.5,32.42,0.0
2023-11-02 00:30:00,746.0,21.55,32.42,0.0
2023-11-02 00:45:00,670.0,21.5,32.42,0.0
2023-11-02 01:00:00,732.0,21.5,32.42,0.0
2023-11-02 01:15:00,674.5,21.5,32.42,0.0
2023-11-02 01:30:00,712.0,21.5,32.42,0.0
2023-11-02 01:45:00,718.0,21.55,32.615,0.0
2023-11-02 02:00:00,689.0,21.5,32.81,0.0
2023-11-02 02:15:00,682.5,21.5,32.81,0.0
2023-11-02 02:30:00,697.0,21.5,32.81,0.0
2023-11-02 02:45:00,664.0,21.5,32.81,0.0
2023-11-02 03:00:00,677.0,21.5,32.81,0.0
2023-11-02 03:15:00,689.0,21.4,32.81,0.0
2023-11-02 03:30:00,723.0,21.5,32.81,0.0
2023-11-02 03:45:00,686.0,21.5,32.81,0.0
2023-11-02 04:00:00,671.0,21.5,33.2,0.0
2023-11-02 04:15:00,663.0,21.45,33.2,0.0
2023-11-02 04:30:00,747.0,21.5,33.2,0.0
2023-11-02 04:45:00,643.5,21.5,33.2,0.0
2023-11-02 05:00:00,657.0,21.5,33.2,0.0
2023-11-02 05:15:00,682.5,21.45,33.2,0.0
2023-11-02 05:30:00,669.0,21.4,33.2,0.0
2023-11-02 05:45:00,660.5,21.45,33.2,0.0
2023-11-02 06:00:00,678.0,21.4,33.2,0.0
2023-11-02 06:15:00,661.5,21.4,33.395,0.0
