datetime,co2,temperature,humidity
2023-11-01 14:00:00,1684.6666666666667,21.600000000000005,47.79
2023-11-01 14:30:00,1525.6666666666667,21.600000000000005,46.74333333333333
2023-11-01 15:00:00,1431.0,21.53333333333333,46.35
2023-11-01 15:30:00,1428.6666666666667,21.5,46.61333333333334
2023-11-01 16:00:00,1314.3333333333333,21.46666666666667,46.61333333333334
2023-11-01 16:30:00,1149.6666666666667,21.399999999999995,46.35
2023-11-01 17:00:00,1072.0,21.3,46.61333333333334
2023-11-01 17:30:00,1063.3333333333333,21.3,46.88
2023-11-01 18:00:00,1012.3333333333334,21.2,47.14000000000001
2023-11-01 18:30:00,962.0,21.2,47.4
2023-11-01 19:00:00,952.3333333333334,21.2,47.66
2023-11-01 19:30:00,893.6666666666666,21.2,47.66
2023-11-01 20:00:00,847.3333333333334,21.2,48.04999999999999
2023-11-01 20:30:00,813.3333333333334,21.2,48.04999999999999
2023-11-01 21:00:00,804.3333333333334,21.2,48.31
2023-11-01 21:30:00,727.0,21.2,48.44
2023-11-01 22:00:00,763.6666666666666,21.1,48.830000000000005
2023-11-01 22:30:00,781.6666666666666,21.1,48.96
2023-11-01 23:00:00,752.0,21.1,49.22
2023-11-01 23:30:00,754.3333333333334,21.1,49.35
2023-11-02 00:00:00,701.0,21.066666666666666,49.60999999999999
2023-11-02 00:30:00,726.3333333333334,21.033333333333335,49.60999999999999
2023-11-02 01:00:00,722.3333333333334,21.0,49.870000000000005
2023-11-02 01:30:00,682.0,21.0,50.0
2023-11-02 02:00:00,721.0,21.0,50.0
2023-11-02 02:30:00,704.0,21.0,50.26
2023-11-02 03:00:00,688.6666666666666,21.0,50.39000000000001
2023-11-02 03:30:00,667.6666666666666,21.0,50.39000000000001
2023-11-02 04:00:00,672.0,20.966666666666665,50.39000000000001
2023-11-02 04:30:00,644.6666666666666,20.933333333333334,50.65
2023-11-02 05:00:00,651.3333333333334,20.9,50.78
2023-11-02 05:30:00,631.6666666666666,20.9,50.78
2023-11-02 06:00:00,612.0,20.9,50.78
2023-11-02 06:30:00,615.6666666666666,20.9,51.169999999999995
2023-11-02 07:00:00,639.0,20.9,52.60333333333333
2023-11-02 07:30:00,668.0,20.9,53.12
2023-11-02 08:00:00,749.0,20.9,53.38666666666666
2023-11-02 08:30:00,1118.0,21.033333333333335,55.73
2023-11-02 09:00:00,1413.5,21.15,57.225
2023-11-02 09:30:00,1618.3333333333333,21.166666666666668,58.07
2023-11-02 10:00:00,1849.6666666666667,21.233333333333334,58.46
2023-11-02 10:30:00,2054.0,21.3,58.98
2023-11-02 11:00:00,1272.0,20.266666666666666,56.77
2023-11-02 11:30:00,1021.0,18.833333333333332,59.9
2023-11-02 12:00:00,1380.0,19.0,62.24
2023-11-02 12:30:00,1292.0,20.133333333333333,58.85333333333333
2023-11-02 13:00:00,1917.0,20.7,59.24333333333333
2023-11-02 13:30:00,1872.3333333333333,20.866666666666664,57.81
2023-11-02 14:00:00,1830.6666666666667,20.966666666666665,58.723333333333336
2023-11-02 14:30:00,1759.6666666666667,20.966666666666665,57.68000000000001
2023-11-02 15:00:00,1519.0,20.866666666666664,56.77
2023-11-02 15:30:00,1266.0,20.766666666666666,55.6
2023-11-02 16:00:00,1255.0,20.7,55.99
2023-11-02 16:30:00,1320.0,20.966666666666665,56.379999999999995
2023-11-02 17:00:00,1283.0,21.033333333333335,56.25
2023-11-02 17:30:00,1284.5,21.0,56.25
2023-11-02 18:00:00,1252.3333333333333,21.0,55.85999999999999
2023-11-02 18:30:00,1244.6666666666667,21.0,55.85999999999999
2023-11-02 19:00:00,1209.6666666666667,21.0,55.85999999999999
2023-11-02 19:30:00,1222.6666666666667,21.033333333333335,55.85999999999999
2023-11-02 20:00:00,1192.75,21.025,55.86
2023-11-02 20:30:00,1189.3333333333333,21.0,55.85999999999999
2023-11-02 21:00:00,1158.0,21.033333333333335,55.73
2023-11-02 21:30:00,1157.3333333333333,21.033333333333335,55.47
2023-11-02 22:00:00,1155.0,21.066666666666666,55.47
2023-11-02 22:30:00,1130.0,21.033333333333335,55.47
2023-11-02 23:00:00,1156.3333333333333,21.066666666666666,55.47
2023-11-02 23:30:00,1137.3333333333333,21.0,55.47
2023-11-03 00:00:00,1057.6666666666667,21.033333333333335,55.47
2023-11-03 00:30:00,1071.6666666666667,21.033333333333335,55.47
2023-11-03 01:00:00,1088.6666666666667,21.033333333333335,55.47
2023-11-03 01:30:00,1043.3333333333333,21.066666666666666,55.339999999999996
2023-11-03 02:00:00,1078.0,21.1,55.08
2023-11-03 02:30:00,1079.0,21.1,55.080000000000005
2023-11-03 03:00:00,1018.0,21.1,55.080000000000005
2023-11-03 03:30:00,1033.0,21.1,55.080000000000005
2023-11-03 04:00:00,1030.6666666666667,21.1,55.080000000000005
2023-11-03 04:30:00,1025.0,21.1,55.080000000000005
2023-11-03 05:00:00,999.0,21.1,55.080000000000005
2023-11-03 05:30:00,1020.0,21.1,55.080000000000005
2023-11-03 06:00:00,969.6666666666666,21.1,55.080000000000005
2023-11-03 06:30:00,983.3333333333334,21.1,54.81999999999999
2023-11-03 07:00:00,1005.0,21.133333333333336,58.07
2023-11-03 07:30:00,992.6666666666666,21.2,58.46333333333334
2023-11-03 08:00:00,1143.3333333333333,21.3,58.59
2023-11-03 08:30:00,1230.3333333333333,21.333333333333332,58.59
2023-11-03 09:00:00,1243.3333333333333,21.399999999999995,57.94
2023-11-03 09:30:00,1353.0,21.399999999999995,58.330000000000005
2023-11-03 10:00:00,1393.0,21.46666666666667,58.330000000000005
2023-11-03 10:30:00,1502.3333333333333,21.5,58.85
2023-11-03 11:00:00,1555.6666666666667,21.53333333333333,58.98333333333333
2023-11-03 11:30:00,1762.3333333333333,21.900000000000002,59.24666666666667
2023-11-03 12:00:00,1478.3333333333333,22.066666666666666,57.160000000000004
2023-11-03 12:30:00,1107.6666666666667,22.03333333333333,53.64666666666667
2023-11-03 13:00:00,854.3333333333334,21.96666666666667,51.04
2023-11-03 13:30:00,730.3333333333334,21.899999999999995,49.870000000000005
2023-11-03 14:00:00,736.6666666666666,21.8,49.74
2023-11-03 14:30:00,700.0,21.8,49.35
2023-11-03 15:00:00,717.0,21.7,48.830000000000005
2023-11-03 15:30:00,728.0,21.7,48.18
2023-11-03 16:00:00,753.3333333333334,21.7,48.699999999999996
2023-11-03 16:30:00,818.3333333333334,21.8,48.830000000000005
2023-11-03 17:00:00,864.0,21.8,49.089999999999996
2023-11-03 17:30:00,833.3333333333334,21.733333333333334,49.35
2023-11-03 18:00:00,810.3333333333334,21.7,49.35
2023-11-03 18:30:00,760.0,21.7,49.22
2023-11-03 19:00:00,750.6666666666666,21.7,49.48
2023-11-03 19:30:00,747.6666666666666,21.7,49.22
2023-11-03 20:00:00,712.6666666666666,21.7,49.60999999999999
2023-11-03 20:30:00,728.3333333333334,21.7,49.60999999999999
2023-11-03 21:00:00,722.6666666666666,21.7,49.60999999999999
2023-11-03 21:30:00,685.3333333333334,21.600000000000005,49.870000000000005
2023-11-03 22:00:00,685.6666666666666,21.600000000000005,50.0
2023-11-03 22:30:00,712.6666666666666,21.600000000000005,50.0
2023-11-03 23:00:00,659.0,21.600000000000005,50.0
2023-11-03 23:30:00,676.6666666666666,21.600000000000005,50.129999999999995
2023-11-04 00:00:00,675.6666666666666,21.600000000000005,50.129999999999995
2023-11-04 00:30:00,656.6666666666666,21.600000000000005,50.26
2023-11-04 01:00:00,648.3333333333334,21.600000000000005,50.39000000000001
2023-11-04 01:30:00,631.3333333333334,21.600000000000005,50.39000000000001
2023-11-04 02:00:00,616.6666666666666,21.600000000000005,50.0
2023-11-04 02:30:00,619.0,21.6,50.0
2023-11-04 03:00:00,601.0,21.600000000000005,50.0
2023-11-04 03:30:00,582.0,21.600000000000005,49.74
2023-11-04 04:00:00,552.6666666666666,21.600000000000005,49.60999999999999
2023-11-04 04:30:00,554.6666666666666,21.600000000000005,49.60999999999999
2023-11-04 05:00:00,558.0,21.566666666666666,49.35
2023-11-04 05:30:00,544.0,21.5,49.22
2023-11-04 06:00:00,542.6666666666666,21.5,49.22
2023-11-04 06:30:00,559.6666666666666,21.5,48.96
2023-11-04 07:00:00,563.6666666666666,21.5,48.830000000000005
2023-11-04 07:30:00,565.0,21.46666666666667,48.830000000000005
2023-11-04 08:00:00,554.25,21.475,48.83
2023-11-04 08:30:00,541.6666666666666,21.399999999999995,48.830000000000005
2023-11-04 09:00:00,526.0,21.399999999999995,48.830000000000005
2023-11-04 09:30:00,566.6666666666666,21.46666666666667,48.830000000000005
2023-11-04 10:00:00,546.3333333333334,21.46666666666667,48.830000000000005
2023-11-04 10:30:00,565.6666666666666,21.5,48.830000000000005
2023-11-04 11:00:00,563.3333333333334,21.5,48.830000000000005
2023-11-04 11:30:00,548.3333333333334,21.5,48.56999999999999
2023-11-04 12:00:00,566.0,21.5,48.04999999999999
2023-11-04 12:30:00,863.3333333333334,21.566666666666666,50.0
2023-11-04 13:00:00,640.3333333333334,21.599999999999998,46.22
2023-11-04 13:30:00,617.0,21.333333333333332,45.57
2023-11-04 14:00:00,616.3333333333334,21.166666666666668,45.44
2023-11-04 14:30:00,679.6666666666666,21.033333333333335,46.09
2023-11-04 15:00:00,696.3333333333334,21.1,46.48
2023-11-04 15:30:00,696.0,21.1,46.88
2023-11-04 16:00:00,701.6666666666666,21.1,46.876666666666665
2023-11-04 16:30:00,755.0,21.1,47.01
2023-11-04 17:00:00,759.0,21.1,47.01
2023-11-04 17:30:00,710.6666666666666,21.033333333333335,46.88
2023-11-04 18:00:00,716.3333333333334,21.033333333333335,46.74666666666667
2023-11-04 18:30:00,549.6666666666666,20.9,46.48
2023-11-04 19:00:00,572.0,20.8,46.48333333333333
2023-11-04 19:30:00,561.3333333333334,20.8,46.88
2023-11-04 20:00:00,549.3333333333334,20.9,46.88
2023-11-04 20:30:00,557.0,20.9,46.88
2023-11-04 21:00:00,551.0,20.9,46.61333333333334
2023-11-04 21:30:00,550.6666666666666,20.9,46.61333333333334
2023-11-04 22:00:00,534.6666666666666,20.9,46.48
2023-11-04 22:30:00,537.3333333333334,20.866666666666664,46.48
2023-11-04 23:00:00,525.3333333333334,20.833333333333332,46.48
2023-11-04 23:30:00,540.6666666666666,20.8,46.35
2023-11-05 00:00:00,556.3333333333334,20.8,46.74666666666667
2023-11-05 00:30:00,528.3333333333334,20.8,46.74666666666667
2023-11-05 01:00:00,549.0,20.8,46.88
2023-11-05 01:30:00,514.5,20.7,46.88
2023-11-05 02:00:00,508.3333333333333,20.7,47.01
2023-11-05 02:30:00,516.3333333333334,20.7,47.27
2023-11-05 03:00:00,514.3333333333334,20.666666666666668,47.14000000000001
2023-11-05 03:30:00,517.3333333333334,20.6,46.88
2023-11-05 04:00:00,529.6666666666666,20.6,47.01
2023-11-05 04:30:00,528.0,20.5,47.27
2023-11-05 05:00:00,496.3333333333333,20.5,47.4
2023-11-05 05:30:00,511.3333333333333,20.433333333333334,47.53
2023-11-05 06:00:00,499.0,20.466666666666665,47.53
2023-11-05 06:30:00,513.3333333333334,20.4,47.27
2023-11-05 07:00:00,508.3333333333333,20.366666666666664,47.53
2023-11-05 07:30:00,517.6666666666666,20.3,47.66
2023-11-05 08:00:00,520.0,20.3,47.79
2023-11-05 08:30:00,506.0,20.3,48.18
2023-11-05 09:00:00,517.3333333333334,20.266666666666666,48.56999999999999
2023-11-05 09:30:00,508.3333333333333,20.266666666666666,49.089999999999996
2023-11-05 10:00:00,518.0,20.266666666666666,49.60999999999999
2023-11-05 10:30:00,483.6666666666667,20.233333333333334,50.0
2023-11-05 11:00:00,493.3333333333333,20.3,50.39000000000001
2023-11-05 11:30:00,499.0,20.3,50.39000000000001
2023-11-05 12:00:00,546.6666666666666,20.233333333333334,50.78
2023-11-05 12:30:00,513.0,20.2,50.78
2023-11-05 13:00:00,521.6666666666666,20.2,50.78
2023-11-05 13:30:00,537.3333333333334,20.2,51.169999999999995
2023-11-05 14:00:00,502.6666666666667,20.1,50.78
2023-11-05 14:30:00,489.6,20.14,51.17
2023-11-05 15:00:00,498.6666666666667,20.1,51.169999999999995
2023-11-05 15:30:00,494.0,20.1,51.169999999999995
2023-11-05 16:00:00,489.0,20.1,51.43000000000001
2023-11-05 16:30:00,517.3333333333334,20.1,51.56
2023-11-05 17:00:00,553.6666666666666,20.1,51.56
2023-11-05 17:30:00,516.6666666666666,20.1,51.95000000000001
2023-11-05 18:00:00,496.0,20.1,52.21
2023-11-05 18:30:00,517.6666666666666,20.066666666666666,52.34
2023-11-05 19:00:00,520.0,20.0,52.73
2023-11-05 19:30:00,518.6666666666666,20.0,53.12
2023-11-05 20:00:00,530.0,20.0,53.12
2023-11-05 20:30:00,526.75,20.05,53.12
2023-11-05 21:00:00,553.0,20.1,53.12
2023-11-05 21:30:00,524.5,20.075000000000003,53.12
2023-11-05 22:00:00,519.3333333333334,20.1,53.12
2023-11-05 22:30:00,535.3333333333334,20.1,53.12
2023-11-05 23:00:00,537.0,20.1,53.12
2023-11-05 23:30:00,515.3333333333334,20.1,53.12
2023-11-06 00:00:00,545.6666666666666,20.1,53.38666666666666
2023-11-06 00:30:00,519.0,20.1,53.38666666666666
2023-11-06 01:00:00,549.3333333333334,20.133333333333336,53.52
2023-11-06 01:30:00,549.6666666666666,20.2,53.52
2023-11-06 02:00:00,538.6666666666666,20.2,53.52
2023-11-06 02:30:00,511.6666666666667,20.2,53.38666666666666
2023-11-06 03:00:00,539.0,20.2,53.12
2023-11-06 03:30:00,529.6666666666666,20.2,53.12
2023-11-06 04:00:00,541.3333333333334,20.2,53.12
2023-11-06 04:30:00,571.0,20.2,53.12
2023-11-06 05:00:00,540.3333333333334,20.2,53.25333333333333
2023-11-06 05:30:00,544.3333333333334,20.233333333333334,53.25333333333333
2023-11-06 06:00:00,531.3333333333334,20.2,53.25333333333333
2023-11-06 06:30:00,523.0,20.2,53.52
2023-11-06 07:00:00,550.0,20.2,53.65
2023-11-06 07:30:00,545.3333333333334,20.2,53.91
2023-11-06 08:00:00,538.0,20.2,55.275
2023-11-06 08:30:00,565.3333333333334,20.2,57.550000000000004
2023-11-06 09:00:00,650.0,20.2,56.77
2023-11-06 09:30:00,1316.0,20.400000000000002,59.116666666666674
2023-11-06 10:00:00,1489.6666666666667,20.6,58.98333333333333
2023-11-06 10:30:00,1406.6666666666667,20.666666666666668,57.68000000000001
2023-11-06 11:00:00,1428.3333333333333,20.733333333333334,57.419999999999995
2023-11-06 11:30:00,1969.3333333333333,20.866666666666664,59.9
2023-11-06 12:00:00,1872.6666666666667,21.0,59.9
2023-11-06 12:30:00,1545.0,21.0,58.07
2023-11-06 13:00:00,1398.3333333333333,20.933333333333334,56.77
2023-11-06 13:30:00,1430.6666666666667,21.0,55.85999999999999
2023-11-06 14:00:00,1402.0,20.9,55.21
2023-11-06 14:30:00,1383.6666666666667,20.9,54.81999999999999
2023-11-06 15:00:00,1197.3333333333333,20.866666666666664,53.64666666666667
2023-11-06 15:30:00,906.6666666666666,20.833333333333332,52.47
2023-11-06 16:00:00,673.6666666666666,20.7,51.82
2023-11-06 16:30:00,608.3333333333334,20.633333333333336,51.169999999999995
2023-11-06 17:00:00,560.0,20.466666666666665,50.65
2023-11-06 17:30:00,556.6666666666666,20.3,50.39000000000001
2023-11-06 18:00:00,537.0,20.133333333333336,50.26
2023-11-06 18:30:00,526.0,20.066666666666666,50.39000000000001
2023-11-06 19:00:00,553.0,20.066666666666666,50.78
2023-11-06 19:30:00,599.0,20.266666666666666,50.78
2023-11-06 20:00:00,587.3333333333334,20.333333333333332,50.78
2023-11-06 20:30:00,589.6666666666666,20.4,50.78
2023-11-06 21:00:00,572.3333333333334,20.4,50.910000000000004
2023-11-06 21:30:00,532.0,20.466666666666665,51.169999999999995
2023-11-06 22:00:00,537.6666666666666,20.466666666666665,51.169999999999995
2023-11-06 22:30:00,520.3333333333334,20.5,51.56
2023-11-06 23:00:00,491.3333333333333,20.466666666666665,51.56
2023-11-06 23:30:00,539.0,20.5,51.56
2023-11-07 00:00:00,515.0,20.5,51.56
2023-11-07 00:30:00,539.6666666666666,20.466666666666665,51.56
2023-11-07 01:00:00,499.6666666666667,20.5,51.169999999999995
2023-11-07 01:30:00,521.6666666666666,20.5,51.169999999999995
2023-11-07 02:00:00,501.3333333333333,20.466666666666665,51.169999999999995
2023-11-07 02:30:00,513.6666666666666,20.466666666666665,50.78
2023-11-07 03:00:00,496.6666666666667,20.433333333333334,50.65
2023-11-07 03:30:00,503.0,20.466666666666665,50.39000000000001
2023-11-07 04:00:00,506.3333333333333,20.433333333333334,50.26
2023-11-07 04:30:00,529.0,20.4,50.39000000000001
2023-11-07 05:00:00,502.0,20.4,50.39000000000001
2023-11-07 05:30:00,513.0,20.4,50.39
2023-11-07 06:00:00,477.75,20.375,50.39
2023-11-07 06:30:00,518.0,20.3,50.0
2023-11-07 07:00:00,499.0,20.3,50.39000000000001
2023-11-07 07:30:00,531.3333333333334,20.3,50.65
2023-11-07 08:00:00,510.0,20.266666666666666,51.300000000000004
2023-11-07 08:30:00,603.6666666666666,20.3,52.34
2023-11-07 09:00:00,858.3333333333334,20.3,54.82
2023-11-07 09:30:00,965.6666666666666,20.4,56.120000000000005
2023-11-07 10:00:00,1068.0,20.466666666666665,56.120000000000005
2023-11-07 10:30:00,1066.3333333333333,20.6,56.120000000000005
2023-11-07 11:00:00,1217.6666666666667,20.633333333333336,56.120000000000005
2023-11-07 11:30:00,1022.6666666666666,20.766666666666666,55.21
2023-11-07 12:00:00,751.0,20.766666666666666,53.25333333333333
