datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,847.0,21.25,53.12,1.0
2023-11-01 14:15:00,937.0,21.2,53.12,1.0
2023-11-01 14:30:00,870.0,21.2,53.12,1.0
2023-11-01 14:45:00,921.0,21.2,53.32,1.0
2023-11-01 15:00:00,973.0,21.2,53.12,1.0
2023-11-01 15:15:00,952.5,21.2,53.32,1.0
2023-11-01 15:30:00,,,,1.0
2023-11-01 15:45:00,897.5,21.2,53.32,1.0
2023-11-01 16:00:00,989.0,21.2,53.52,1.0
2023-11-01 16:15:00,1010.5,21.15,53.52,1.0
2023-11-01 16:30:00,1013.0,21.2,53.12,1.0
2023-11-01 16:45:00,1041.0,21.1,53.32,1.0
2023-11-01 17:00:00,1079.0,21.1,53.12,1.0
2023-11-01 17:15:00,1067.0,21.1,53.52,1.0
2023-11-01 17:30:00,1114.0,21.1,53.52,1.0
2023-11-01 17:45:00,1110.0,21.1,53.52,1.0
2023-11-01 18:00:00,1084.0,21.1,53.52,1.0
2023-11-01 18:15:00,1078.0,21.05,53.52,1.0
2023-11-01 18:30:00,1088.0,21.1,53.52,1.0
2023-11-01 18:45:00,1064.0,21.05,53.52,1.0
2023-11-01 19:00:00,998.0,21.0,53.52,1.0
2023-11-01 19:15:00,1072.0,21.0,53.52,1.0
2023-11-01 19:30:00,1065.0,21.0,53.52,1.0
2023-11-01 19:45:00,1048.5,21.05,53.52,1.0
2023-11-01 20:00:00,1024.0,21.1,53.52,1.0
2023-11-01 20:15:00,1069.0,21.05,53.52,1.0
2023-11-01 20:30:00,1047.0,21.0,53.52,1.0
2023-11-01 20:45:00,1005.0,21.0,53.52,1.0
2023-11-01 21:00:00,1043.0,21.0,53.52,1.0
2023-11-01 21:15:00,983.0,21.0,53.52,1.0
2023-11-01 21:30:00,1008.0,21.0,53.52,1.0
2023-11-01 21:45:00,992.0,21.0,53.52,1.0
2023-11-01 22:00:00,964.0,21.0,53.52,1.0
2023-11-01 22:15:00,999.0,21.0,53.52,1.0
2023-11-01 22:30:00,964.0,21.0,53.52,1.0
2023-11-01 22:45:00,970.0,21.0,53.52,1.0
2023-11-01 23:00:00,970.0,21.0,53.52,1.0
2023-11-01 23:15:00,962.0,21.0,53.91,1.0
2023-11-01 23:30:00,975.5,20.95,53.91,1.0
2023-11-01 23:45:00,917.0,20.9,53.91,1.0
2023-11-02 00:00:00,928.0,20.95,53.91,1.0
2023-11-02 00:15:00,950.0,20.9,53.91,1.0
2023-11-02 00:30:00,888.0,20.95,53.91,1.0
2023-11-02 00:45:00,885.0,20.9,53.91,1.0
2023-11-02 01:00:00,916.5,20.9,53.91,1.0
2023-11-02 01:15:00,878.0,20.9,53.91,1.0
2023-11-02 01:30:00,871.0,20.9,53.91,1.0
2023-11-02 01:45:00,848.0,20.9,53.91,1.0
2023-11-02 02:00:00,860.0,20.9,53.91,1.0
2023-11-02 02:15:00,879.0,20.9,53.91,1.0
2023-11-02 02:30:00,852.5,20.9,53.91,1.0
2023-11-02 02:45:00,821.0,20.9,54.3,1.0
2023-11-02 03:00:00,825.5,20.9,54.3,1.0
2023-11-02 03:15:00,845.0,20.9,54.3,1.0
2023-11-02 03:30:00,824.0,20.9,54.3,1.0
2023-11-02 03:45:00,834.0,20.8,54.3,1.0
2023-11-02 04:00:00,784.5,20.9,54.3,1.0
2023-11-02 04:15:00,803.0,20.8,54.3,1.0
2023-11-02 04:30:00,827.0,20.9,54.3,1.0
2023-11-02 04:45:00,751.0,20.8,54.3,1.0
2023-11-02 05:00:00,749.5,20.85,54.3,1.0
2023-11-02 05:15:00,773.0,20.8,54.3,1.0
2023-11-02 05:30:00,763.0,20.85,54.3,1.0
2023-11-02 05:45:00,721.0,20.9,54.3,1.0
2023-11-02 06:00:00,744.0,20.8,54.3,1.0
2023-11-02 06:15:00,712.0,20.8,54.3,1.0
2023-11-02 06:30:00,745.0,20.8,54.3,1.0
2023-11-02 06:45:00,740.0,20.8,54.3,1.0
2023-11-02 07:00:00,720.5,20.8,54.3,1.0
2023-11-02 07:15:00,717.0,20.8,54.3,1.0
2023-11-02 07:30:00,732.5,20.8,54.105,1.0
2023-11-02 07:45:00,704.0,20.8,54.3,1.0
2023-11-02 08:00:00,665.0,20.9,54.3,1.0
2023-11-02 08:15:00,688.0,20.8,54.3,1.0
2023-11-02 08:30:00,746.0,20.9,54.3,1.0
2023-11-02 08:45:00,784.0,20.9,54.3,1.0
2023-11-02 09:00:00,760.5,20.9,54.3,1.0
2023-11-02 09:15:00,705.0,20.9,54.3,1.0
2023-11-02 09:30:00,793.0,20.9,54.3,1.0
2023-11-02 09:45:00,879.0,20.9,54.3,1.0
2023-11-02 10:00:00,915.5,20.9,54.495,1.0
2023-11-02 10:15:00,929.0,20.9,54.3,1.0
2023-11-02 10:30:00,921.0,20.95,54.3,1.0
2023-11-02 10:45:00,,,,1.0
2023-11-02 11:00:00,904.0,21.0,54.3,1.0
2023-11-02 11:15:00,918.0,20.95,54.3,1.0
2023-11-02 11:30:00,958.0,21.0,54.69,1.0
2023-11-02 11:45:00,947.0,21.0,54.69,1.0
2023-11-02 12:00:00,976.0,21.0,54.69,1.0
2023-11-02 12:15:00,1026.5,21.0,54.69,1.0
2023-11-02 12:30:00,1015.0,21.0,54.69,1.0
2023-11-02 12:45:00,1015.0,21.0,54.69,1.0
2023-11-02 13:00:00,1066.0,21.0,54.69,1.0
2023-11-02 13:15:00,1040.5,20.95,54.69,1.0
2023-11-02 13:30:00,1062.0,21.0,54.69,1.0
2023-11-02 13:45:00,1109.0,20.95,54.69,1.0
2023-11-02 14:00:00,1114.0,21.0,54.69,1.0
2023-11-02 14:15:00,1111.0,21.0,54.69,1.0
2023-11-02 14:30:00,1132.0,20.9,54.69,1.0
2023-11-02 14:45:00,1183.0,20.9,54.69,1.0
2023-11-02 15:00:00,1188.0,20.9,54.69,1.0
2023-11-02 15:15:00,1181.5,20.9,54.69,1.0
2023-11-02 15:30:00,,,,1.0
2023-11-02 15:45:00,1185.0,20.9,54.69,1.0
2023-11-02 16:00:00,1217.0,20.9,54.69,1.0
2023-11-02 16:15:00,1177.0,20.9,54.69,1.0
2023-11-02 16:30:00,1194.0,20.9,54.69,1.0
2023-11-02 16:45:00,1105.0,20.9,54.69,1.0
2023-11-02 17:00:00,1124.0,20.9,54.69,1.0
2023-11-02 17:15:00,1086.0,20.9,54.69,1.0
2023-11-02 17:30:00,1137.0,20.9,54.69,1.0
2023-11-02 17:45:00,1166.0,20.9,54.69,1.0
2023-11-02 18:00:00,1140.5,20.9,54.885,1.0
2023-11-02 18:15:00,1176.0,20.9,54.69,1.0
2023-11-02 18:30:00,1200.5,20.9,54.885,1.0
2023-11-02 18:45:00,1217.0,20.9,54.69,1.0
2023-11-02 19:00:00,1146.0,20.9,55.08,1.0
2023-11-02 19:15:00,1229.0,20.9,55.08,1.0
