datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,2078.0,22.7,51.169999999999995,1.0
2023-11-01 14:30:00,2237.0,22.7,52.080000000000005,1.0
2023-11-01 15:00:00,2137.3333333333335,22.7,50.910000000000004,1.0
2023-11-01 15:30:00,1962.0,22.8,49.089999999999996,1.0
2023-11-01 16:00:00,2015.0,22.666666666666668,50.129999999999995,1.0
2023-11-01 16:30:00,2103.6666666666665,22.566666666666666,50.78,1.0
2023-11-01 17:00:00,2163.0,22.5,50.975,1.0
2023-11-01 17:30:00,2142.0,22.45,51.17,1.0
2023-11-01 18:00:00,2324.0,22.4,51.17,1.0
2023-11-01 18:30:00,2427.0,22.399999999999995,51.300000000000004,1.0
2023-11-01 19:00:00,2680.0,22.366666666666664,51.56,1.0
2023-11-01 19:30:00,2839.6666666666665,22.333333333333332,51.56,1.0
2023-11-01 20:00:00,2900.6666666666665,22.3,51.56,1.0
2023-11-01 20:30:00,2893.0,22.3,51.69,1.0
2023-11-01 21:00:00,3161.3333333333335,22.3,51.95000000000001,1.0
2023-11-01 21:30:00,2789.3333333333335,22.2,51.95000000000001,1.0
2023-11-01 22:00:00,2828.0,22.2,51.95000000000001,1.0
2023-11-01 22:30:00,2638.6666666666665,22.2,51.95000000000001,1.0
2023-11-01 23:00:00,2474.0,22.2,51.95000000000001,1.0
2023-11-01 23:30:00,2580.0,22.133333333333336,51.95000000000001,1.0
2023-11-02 00:00:00,2530.0,22.133333333333336,51.95000000000001,1.0
2023-11-02 00:30:00,2456.6666666666665,22.133333333333336,52.080000000000005,1.0
2023-11-02 01:00:00,2290.6666666666665,22.100000000000005,52.21,1.0
2023-11-02 01:30:00,2171.0,22.100000000000005,52.34,1.0
2023-11-02 02:00:00,2065.0,22.03333333333333,52.34,1.0
2023-11-02 02:30:00,1948.0,22.100000000000005,52.34,1.0
2023-11-02 03:00:00,1899.6666666666667,22.0,52.34,1.0
2023-11-02 03:30:00,1881.0,22.0,52.34,1.0
2023-11-02 04:00:00,1727.3333333333333,22.0,52.34,1.0
2023-11-02 04:30:00,1686.0,22.0,52.34,1.0
2023-11-02 05:00:00,1647.3333333333333,21.96666666666667,52.34,1.0
2023-11-02 05:30:00,1598.6666666666667,21.96666666666667,52.34,1.0
2023-11-02 06:00:00,1547.3333333333333,21.899999999999995,52.34,1.0
2023-11-02 06:30:00,1489.3333333333333,21.899999999999995,52.34,1.0
2023-11-02 07:00:00,1471.6666666666667,21.899999999999995,52.34,1.0
2023-11-02 07:30:00,1493.3333333333333,21.899999999999995,52.34,1.0
2023-11-02 08:00:00,1564.6666666666667,21.933333333333334,52.34,1.0
