datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,1624.0,21.6,48.83,1.0
2023-11-01 14:15:00,1616.0,21.7,48.83,1.0
2023-11-01 14:30:00,1626.0,21.75,48.83,1.0
2023-11-01 14:45:00,1576.0,21.7,48.83,1.0
2023-11-01 15:00:00,1637.0,21.7,49.025,1.0
2023-11-01 15:15:00,1719.0,21.7,49.61,1.0
2023-11-01 15:30:00,1826.0,21.65,50.0,1.0
2023-11-01 15:45:00,1847.0,21.7,50.39,1.0
2023-11-01 16:00:00,1849.0,21.7,50.39,1.0
2023-11-01 16:15:00,,,,1.0
2023-11-01 16:30:00,,,,1.0
2023-11-01 16:45:00,,,,1.0
2023-11-01 17:00:00,2126.0,21.7,50.78,1.0
2023-11-01 17:15:00,1976.0,21.8,50.39,1.0
2023-11-01 17:30:00,,,,1.0
2023-11-01 17:45:00,,,,1.0
2023-11-01 18:00:00,1477.0,21.7,49.22,1.0
2023-11-01 18:15:00,1466.0,21.8,48.83,1.0
2023-11-01 18:30:00,1383.5,21.75,48.83,1.0
2023-11-01 18:45:00,1289.0,21.8,48.44,1.0
2023-11-01 19:00:00,1306.5,21.8,48.635,1.0
2023-11-01 19:15:00,,,,1.0
2023-11-01 19:30:00,1205.0,21.7,48.83,1.0
2023-11-01 19:45:00,,,,1.0
2023-11-01 20:00:00,1226.0,21.7,49.22,1.0
2023-11-01 20:15:00,1120.0,21.6,49.22,1.0
2023-11-01 20:30:00,1153.5,21.6,49.61,1.0
2023-11-01 20:45:00,1119.0,21.6,49.61,1.0
2023-11-01 21:00:00,,,,1.0
2023-11-01 21:15:00,,,,1.0
2023-11-01 21:30:00,1149.0,21.5,50.0,1.0
2023-11-01 21:45:00,1122.0,21.5,50.0,1.0
2023-11-01 22:00:00,1088.0,21.5,50.0,1.0
2023-11-01 22:15:00,1099.0,21.45,50.0,1.0
2023-11-01 22:30:00,1148.0,21.5,50.39,1.0
2023-11-01 22:45:00,1051.5,21.45,50.39,1.0
2023-11-01 23:00:00,1060.0,21.4,50.39,1.0
2023-11-01 23:15:00,1070.5,21.4,50.39,1.0
