datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,1932.6666666666667,22.166666666666668,52.080000000000005,1.0
2023-11-01 14:15:00,2095.0,22.2,52.6,1.0
2023-11-01 14:30:00,1984.3333333333333,22.133333333333336,52.34,1.0
2023-11-01 14:45:00,1950.0,22.066666666666666,51.95000000000001,1.0
2023-11-01 15:00:00,1897.3333333333333,21.933333333333334,51.95000000000001,1.0
2023-11-01 15:15:00,1815.0,21.899999999999995,51.82,1.0
2023-11-01 15:30:00,1769.6666666666667,21.899999999999995,51.56,1.0
2023-11-01 15:45:00,1651.0,21.866666666666664,51.56,1.0
2023-11-01 16:00:00,1609.0,21.8,51.300000000000004,1.0
2023-11-01 16:15:00,1587.3333333333333,21.8,51.169999999999995,1.0
2023-11-01 16:30:00,1521.3333333333333,21.8,51.169999999999995,1.0
2023-11-01 16:45:00,1492.0,21.8,51.17,1.0
2023-11-01 17:00:00,1448.3333333333333,21.766666666666666,51.04,1.0
2023-11-01 17:15:00,1451.0,21.7,50.78,1.0
2023-11-01 17:30:00,1375.6666666666667,21.766666666666666,50.78,1.0
2023-11-01 17:45:00,1327.6666666666667,21.7,50.78,1.0
2023-11-01 18:00:00,1302.0,21.7,50.78,1.0
2023-11-01 18:15:00,1261.0,21.7,50.78,1.0
2023-11-01 18:30:00,1265.3333333333333,21.7,50.78,1.0
2023-11-01 18:45:00,1224.6666666666667,21.7,50.78,1.0
2023-11-01 19:00:00,1178.0,21.7,50.78,1.0
2023-11-01 19:15:00,1174.0,21.7,50.78,1.0
2023-11-01 19:30:00,1147.6666666666667,21.600000000000005,50.78,1.0
2023-11-01 19:45:00,1065.0,21.600000000000005,51.04,1.0
2023-11-01 20:00:00,1062.3333333333333,21.600000000000005,51.169999999999995,1.0
2023-11-01 20:15:00,1067.0,21.600000000000005,51.169999999999995,1.0
2023-11-01 20:30:00,1062.6666666666667,21.600000000000005,51.169999999999995,1.0
2023-11-01 20:45:00,1011.3333333333334,21.600000000000005,51.169999999999995,1.0
2023-11-01 21:00:00,1009.3333333333334,21.600000000000005,51.169999999999995,1.0
2023-11-01 21:15:00,1025.3333333333333,21.600000000000005,51.169999999999995,1.0
2023-11-01 21:30:00,989.6666666666666,21.600000000000005,51.169999999999995,1.0
2023-11-01 21:45:00,978.5,21.55,51.17,1.0
2023-11-01 22:00:00,952.6666666666666,21.566666666666666,51.169999999999995,1.0
2023-11-01 22:15:00,943.0,21.53333333333333,51.169999999999995,1.0
2023-11-01 22:30:00,928.3333333333334,21.53333333333333,51.169999999999995,1.0
2023-11-01 22:45:00,873.6666666666666,21.5,51.169999999999995,1.0
2023-11-01 23:00:00,864.3333333333334,21.5,51.169999999999995,1.0
2023-11-01 23:15:00,862.0,21.5,51.169999999999995,1.0
2023-11-01 23:30:00,848.0,21.5,51.17,1.0
2023-11-01 23:45:00,834.6666666666666,21.5,51.169999999999995,1.0
2023-11-02 00:00:00,822.0,21.5,51.43000000000001,1.0
2023-11-02 00:15:00,844.0,21.399999999999995,51.56,1.0
2023-11-02 00:30:00,825.3333333333334,21.399999999999995,51.56,1.0
2023-11-02 00:45:00,784.6666666666666,21.399999999999995,51.56,1.0
2023-11-02 01:00:00,806.0,21.399999999999995,51.56,1.0
2023-11-02 01:15:00,827.0,21.4,51.56,1.0
2023-11-02 01:30:00,791.6666666666666,21.399999999999995,51.56,1.0
2023-11-02 01:45:00,757.0,21.399999999999995,51.56,1.0
2023-11-02 02:00:00,766.0,21.399999999999995,51.56,1.0
2023-11-02 02:15:00,703.3333333333334,21.399999999999995,51.56,1.0
2023-11-02 02:30:00,741.3333333333334,21.333333333333332,51.56,1.0
2023-11-02 02:45:00,717.3333333333334,21.333333333333332,51.82,1.0
2023-11-02 03:00:00,718.6666666666666,21.366666666666664,51.95000000000001,1.0
2023-11-02 03:15:00,727.3333333333334,21.3,51.95000000000001,1.0
2023-11-02 03:30:00,721.0,21.3,51.95,1.0
2023-11-02 03:45:00,691.0,21.3,51.95000000000001,1.0
2023-11-02 04:00:00,694.3333333333334,21.3,51.95000000000001,1.0
2023-11-02 04:15:00,692.0,21.3,51.95000000000001,1.0
2023-11-02 04:30:00,690.0,21.3,51.95000000000001,1.0
2023-11-02 04:45:00,670.0,21.3,51.95000000000001,1.0
2023-11-02 05:00:00,690.6666666666666,21.3,52.21,1.0
2023-11-02 05:15:00,689.3333333333334,21.266666666666666,52.34,1.0
2023-11-02 05:30:00,667.3333333333334,21.2,52.34,1.0
2023-11-02 05:45:00,673.0,21.2,52.34,1.0
2023-11-02 06:00:00,643.0,21.2,52.34,1.0
2023-11-02 06:15:00,671.0,21.2,52.34,1.0
2023-11-02 06:30:00,663.6666666666666,21.2,52.34,1.0
2023-11-02 06:45:00,649.6666666666666,21.2,52.34,1.0
2023-11-02 07:00:00,656.3333333333334,21.2,52.34,1.0
2023-11-02 07:15:00,643.0,21.2,52.34,1.0
2023-11-02 07:30:00,660.6666666666666,21.2,52.34,1.0
2023-11-02 07:45:00,651.3333333333334,21.2,52.6,1.0
2023-11-02 08:00:00,654.0,21.2,52.47,1.0
2023-11-02 08:15:00,634.6666666666666,21.2,52.73,1.0
2023-11-02 08:30:00,642.3333333333334,21.2,52.73,1.0
2023-11-02 08:45:00,644.5,21.2,52.73,1.0
2023-11-02 09:00:00,677.3333333333334,21.2,52.73,1.0
2023-11-02 09:15:00,672.0,21.2,52.73,1.0
2023-11-02 09:30:00,656.6666666666666,21.2,52.73,0.0
2023-11-02 09:45:00,606.3333333333334,21.166666666666668,53.123333333333335,0.0
2023-11-02 10:00:00,616.3333333333334,20.76666666666667,53.65,0.6666666666666666
2023-11-02 10:15:00,793.6666666666666,20.766666666666666,54.69,1.0
2023-11-02 10:30:00,911.6666666666666,21.033333333333335,54.69,1.0
2023-11-02 10:45:00,904.0,21.233333333333334,54.56,1.0
2023-11-02 11:00:00,869.3333333333334,21.366666666666664,54.04,1.0
2023-11-02 11:15:00,823.0,21.4,53.91,1.0
2023-11-02 11:30:00,917.0,21.366666666666664,53.91,1.0
2023-11-02 11:45:00,925.0,21.3,53.91,1.0
2023-11-02 12:00:00,900.6666666666666,21.3,54.29999999999999,1.0
2023-11-02 12:15:00,1048.6666666666667,21.3,55.080000000000005,1.0
2023-11-02 12:30:00,1196.0,21.4,56.25,1.0
2023-11-02 12:45:00,1219.6666666666667,21.46666666666667,56.25,1.0
2023-11-02 13:00:00,1287.3333333333333,21.53333333333333,56.25,1.0
2023-11-02 13:15:00,1257.3333333333333,21.53333333333333,55.73,1.0
2023-11-02 13:30:00,1233.3333333333333,21.600000000000005,55.47,1.0
2023-11-02 13:45:00,1286.6666666666667,21.600000000000005,55.73,1.0
2023-11-02 14:00:00,1382.0,21.600000000000005,56.120000000000005,1.0
2023-11-02 14:15:00,1321.3333333333333,21.600000000000005,55.85999999999999,1.0
2023-11-02 14:30:00,1426.6666666666667,21.666666666666668,56.25,1.0
2023-11-02 14:45:00,1519.3333333333333,21.666666666666668,56.51,1.0
2023-11-02 15:00:00,1523.6666666666667,21.7,56.51,1.0
2023-11-02 15:15:00,1479.0,21.7,56.445,1.0
2023-11-02 15:30:00,1695.0,21.7,57.419999999999995,1.0
2023-11-02 15:45:00,2022.3333333333333,21.8,58.72,1.0
2023-11-02 16:00:00,2257.6666666666665,21.866666666666664,59.24666666666667,1.0
2023-11-02 16:15:00,2298.6666666666665,21.866666666666664,58.85,1.0
2023-11-02 16:30:00,2247.3333333333335,21.8,58.59,1.0
2023-11-02 16:45:00,1757.6666666666667,21.7,56.77,1.0
2023-11-02 17:00:00,1619.6666666666667,21.766666666666666,56.51,1.0
2023-11-02 17:15:00,1515.3333333333333,21.8,56.25,1.0
2023-11-02 17:30:00,1367.3333333333333,21.8,55.47,1.0
2023-11-02 17:45:00,1231.0,21.766666666666666,54.169999999999995,1.0
2023-11-02 18:00:00,1239.0,21.7,54.169999999999995,1.0
2023-11-02 18:15:00,1202.3333333333333,21.600000000000005,54.29999999999999,1.0
2023-11-02 18:30:00,1210.3333333333333,21.600000000000005,54.29999999999999,1.0
2023-11-02 18:45:00,1174.6666666666667,21.566666666666666,54.29999999999999,1.0
2023-11-02 19:00:00,1161.3333333333333,21.5,54.29999999999999,1.0
2023-11-02 19:15:00,1161.3333333333333,21.5,54.43,1.0
2023-11-02 19:30:00,1171.3333333333333,21.5,54.69,1.0
2023-11-02 19:45:00,1169.6666666666667,21.399999999999995,54.69,1.0
2023-11-02 20:00:00,1142.5,21.4,54.69,1.0
2023-11-02 20:15:00,1158.0,21.399999999999995,54.69,1.0
2023-11-02 20:30:00,1098.0,21.399999999999995,54.69,1.0
2023-11-02 20:45:00,1122.0,21.399999999999995,54.69,1.0
2023-11-02 21:00:00,1098.3333333333333,21.366666666666664,54.69,1.0
2023-11-02 21:15:00,1092.3333333333333,21.3,54.69,1.0
2023-11-02 21:30:00,1074.0,21.3,54.69,1.0
2023-11-02 21:45:00,1042.0,21.3,54.69,1.0
2023-11-02 22:00:00,1020.3333333333334,21.3,54.69,1.0
2023-11-02 22:15:00,1029.0,21.3,54.69,1.0
2023-11-02 22:30:00,1003.0,21.3,54.69,1.0
2023-11-02 22:45:00,985.0,21.233333333333334,54.69,1.0
2023-11-02 23:00:00,982.6666666666666,21.266666666666666,54.69,1.0
2023-11-02 23:15:00,996.6666666666666,21.2,54.43,1.0
2023-11-02 23:30:00,985.6666666666666,21.2,54.56,1.0
2023-11-02 23:45:00,943.6666666666666,21.2,54.56,1.0
2023-11-03 00:00:00,933.3333333333334,21.2,54.29999999999999,1.0
2023-11-03 00:15:00,932.0,21.2,54.29999999999999,1.0
2023-11-03 00:30:00,920.3333333333334,21.2,54.29999999999999,1.0
2023-11-03 00:45:00,876.3333333333334,21.2,54.56,1.0
2023-11-03 01:00:00,876.6666666666666,21.2,54.29999999999999,1.0
2023-11-03 01:15:00,883.3333333333334,21.2,54.29999999999999,1.0
2023-11-03 01:30:00,869.0,21.2,54.29999999999999,1.0
2023-11-03 01:45:00,837.0,21.2,54.29999999999999,1.0
2023-11-03 02:00:00,844.0,21.2,54.3,1.0
2023-11-03 02:15:00,835.6666666666666,21.2,54.29999999999999,1.0
2023-11-03 02:30:00,834.3333333333334,21.2,54.29999999999999,1.0
2023-11-03 02:45:00,836.0,21.2,54.29999999999999,1.0
2023-11-03 03:00:00,816.6666666666666,21.2,54.29999999999999,1.0
2023-11-03 03:15:00,767.6666666666666,21.2,54.29999999999999,1.0
2023-11-03 03:30:00,766.3333333333334,21.133333333333336,54.29999999999999,1.0
2023-11-03 03:45:00,776.0,21.1,54.29999999999999,1.0
2023-11-03 04:00:00,773.3333333333334,21.1,54.29999999999999,1.0
2023-11-03 04:15:00,758.6666666666666,21.166666666666668,54.29999999999999,1.0
2023-11-03 04:30:00,765.0,21.1,54.495,1.0
2023-11-03 04:45:00,748.6666666666666,21.1,54.69,1.0
2023-11-03 05:00:00,732.0,21.1,54.69,1.0
