datetime,co2,temperature,humidity,closed_frac
2023-11-01 14:00:00,2317.0,23.9,45.7,1.0
2023-11-01 14:15:00,2354.0,23.9,46.09,
2023-11-01 14:30:00,2354.0,23.9,46.09,1.0
2023-11-01 14:45:00,2354.0,23.95,45.895,
2023-11-01 15:00:00,2341.0,23.9,45.7,1.0
2023-11-01 15:15:00,2341.0,23.9,45.31,
2023-11-01 15:30:00,2341.0,23.9,47.27,1.0
2023-11-01 15:45:00,2341.0,24.0,47.855,
2023-11-01 16:00:00,2341.0,24.0,47.66,1.0
2023-11-01 16:15:00,2341.0,23.95,48.05,
2023-11-01 16:30:00,2341.0,23.9,48.44,1.0
2023-11-01 16:45:00,2341.0,23.8,48.44,
2023-11-01 17:00:00,2341.0,23.8,48.44,1.0
2023-11-01 17:15:00,2341.0,23.7,48.83,
2023-11-01 17:30:00,2341.0,23.7,48.83,1.0
2023-11-01 17:45:00,2341.0,23.7,48.83,
2023-11-01 18:00:00,2341.0,23.6,48.83,1.0
2023-11-01 18:15:00,2341.0,23.6,49.025,
2023-11-01 18:30:00,2341.0,23.6,49.22,1.0
2023-11-01 18:45:00,2341.0,23.6,49.22,
2023-11-01 19:00:00,2341.0,23.5,49.22,1.0
2023-11-01 19:15:00,2341.0,23.5,49.22,
2023-11-01 19:30:00,2341.0,23.5,49.61,1.0
2023-11-01 19:45:00,2341.0,23.5,49.22,
2023-11-01 20:00:00,2341.0,23.5,49.61,1.0
2023-11-01 20:15:00,2341.0,23.5,49.61,
2023-11-01 20:30:00,2341.0,23.5,49.61,1.0
2023-11-01 20:45:00,2341.0,23.5,49.61,
2023-11-01 21:00:00,2341.0,23.5,49.61,1.0
2023-11-01 21:15:00,2341.0,23.4,49.61,
2023-11-01 21:30:00,2341.0,23.4,49.805,1.0
2023-11-01 21:45:00,2341.0,23.4,50.0,
2023-11-01 22:00:00,2341.0,23.4,49.805,1.0
2023-11-01 22:15:00,2341.0,23.4,50.0,
2023-11-01 22:30:00,2341.0,23.4,50.0,1.0
2023-11-01 22:45:00,2341.0,23.4,50.0,
2023-11-01 23:00:00,2341.0,23.4,50.0,1.0
2023-11-01 23:15:00,2341.0,23.4,50.0,
2023-11-01 23:30:00,2341.0,23.4,50.0,1.0
2023-11-01 23:45:00,2341.0,23.3,50.39,
2023-11-02 00:00:00,2341.0,23.3,50.195,1.0
2023-11-02 00:15:00,2341.0,23.3,50.39,
2023-11-02 00:30:00,2319.5,23.3,50.39,1.0
2023-11-02 00:45:00,2327.0,23.3,50.39,
2023-11-02 01:00:00,2341.0,23.3,50.39,1.0
2023-11-02 01:15:00,2341.0,23.3,50.39,
2023-11-02 01:30:00,2244.5,23.3,50.39,1.0
2023-11-02 01:45:00,2229.0,23.2,50.39,
2023-11-02 02:00:00,2284.5,23.3,50.39,1.0
2023-11-02 02:15:00,2190.0,23.3,50.39,
2023-11-02 02:30:00,2240.0,23.2,50.39,1.0
2023-11-02 02:45:00,2195.0,23.2,50.39,
2023-11-02 03:00:00,2208.5,23.2,50.39,1.0
2023-11-02 03:15:00,2201.0,23.2,50.78,
2023-11-02 03:30:00,2230.5,23.2,50.78,1.0
2023-11-02 03:45:00,2140.0,23.2,50.78,
2023-11-02 04:00:00,2143.0,23.2,50.78,1.0
2023-11-02 04:15:00,2115.0,23.2,50.78,
2023-11-02 04:30:00,2157.0,23.2,50.78,1.0
2023-11-02 04:45:00,2140.5,23.2,50.78,
2023-11-02 05:00:00,2077.0,23.2,50.78,1.0
2023-11-02 05:15:00,2029.5,23.1,50.78,
2023-11-02 05:30:00,2062.0,23.1,50.78,1.0
2023-11-02 05:45:00,1945.0,23.1,50.78,
2023-11-02 06:00:00,1991.0,23.1,50.78,1.0
2023-11-02 06:15:00,1982.0,23.1,50.78,
2023-11-02 06:30:00,1939.0,23.1,50.78,1.0
2023-11-02 06:45:00,1937.5,23.1,50.78,
2023-11-02 07:00:00,1962.0,23.1,50.78,1.0
2023-11-02 07:15:00,1928.5,23.1,50.78,
2023-11-02 07:30:00,1873.0,23.1,50.78,1.0
2023-11-02 07:45:00,1537.5,23.15,50.0,0.0
2023-11-02 08:00:00,1066.0,23.2,49.22,0.0
2023-11-02 08:15:00,1151.5,23.3,49.61,
2023-11-02 08:30:00,1183.0,23.3,49.61,0.0
2023-11-02 08:45:00,1141.5,23.4,49.22,
2023-11-02 09:00:00,1384.0,23.4,49.61,0.0
2023-11-02 09:15:00,1415.0,23.4,49.415,
2023-11-02 09:30:00,1393.0,23.5,49.22,0.0
2023-11-02 09:45:00,1340.0,23.5,48.83,
2023-11-02 10:00:00,1551.0,23.5,49.22,0.0
2023-11-02 10:15:00,1515.0,23.5,49.22,
2023-11-02 10:30:00,1557.0,23.5,48.83,0.0
2023-11-02 10:45:00,1611.5,23.5,49.22,1.0
2023-11-02 11:00:00,1609.0,23.5,49.22,1.0
2023-11-02 11:15:00,1701.0,23.5,49.22,
2023-11-02 11:30:00,1655.0,23.5,49.22,1.0
2023-11-02 11:45:00,1927.5,23.5,49.805,
2023-11-02 12:00:00,2341.0,23.5,51.17,1.0
2023-11-02 12:15:00,2341.0,23.6,51.56,
2023-11-02 12:30:00,2341.0,23.6,51.17,1.0
2023-11-02 12:45:00,2240.0,23.6,50.78,
2023-11-02 13:00:00,2255.0,23.65,50.585,1.0
2023-11-02 13:15:00,2201.0,23.7,50.39,
2023-11-02 13:30:00,2220.0,23.7,50.39,1.0
2023-11-02 13:45:00,2242.0,23.7,50.39,
2023-11-02 14:00:00,2341.0,23.7,50.39,1.0
2023-11-02 14:15:00,2341.0,23.7,50.78,
2023-11-02 14:30:00,2341.0,23.55,50.78,1.0
2023-11-02 14:45:00,2295.0,23.5,50.78,
2023-11-02 15:00:00,2133.0,23.5,50.195,1.0
2023-11-02 15:15:00,2341.0,23.5,51.17,
2023-11-02 15:30:00,2341.0,23.5,51.755,1.0
2023-11-02 15:45:00,2341.0,23.5,51.95,
2023-11-02 16:00:00,2244.5,23.6,51.17,1.0
2023-11-02 16:15:00,2017.0,23.6,49.61,
2023-11-02 16:30:00,2092.0,23.55,50.39,1.0
2023-11-02 16:45:00,2166.0,23.5,50.39,
2023-11-02 17:00:00,2105.0,23.45,50.78,1.0
2023-11-02 17:15:00,2092.0,23.4,50.78,
2023-11-02 17:30:00,2082.5,23.4,50.78,1.0
2023-11-02 17:45:00,2111.0,23.3,50.78,
2023-11-02 18:00:00,2079.5,23.3,50.78,1.0
2023-11-02 18:15:00,2059.0,23.3,51.17,
2023-11-02 18:30:00,2051.5,23.25,51.17,1.0
2023-11-02 18:45:00,2070.0,23.2,51.17,
2023-11-02 19:00:00,1970.0,23.2,51.17,1.0
2023-11-02 19:15:00,1981.0,23.2,51.17,
2023-11-02 19:30:00,1959.5,23.2,51.17,1.0
2023-11-02 19:45:00,1946.0,23.2,51.17,
2023-11-02 20:00:00,1947.0,23.2,51.17,1.0
2023-11-02 20:15:00,1976.0,23.1,51.17,
2023-11-02 20:30:00,1923.0,23.1,51.17,1.0
2023-11-02 20:45:00,1994.0,23.1,51.17,
2023-11-02 21:00:00,1906.0,23.1,51.56,1.0
2023-11-02 21:15:00,1872.0,23.1,51.56,
2023-11-02 21:30:00,1923.0,23.1,51.17,1.0
2023-11-02 21:45:00,1904.0,23.1,51.56,
