datetime,co2,temperature,humidity
2023-11-01 14:00:00,1717.0,25.4,39.45
2023-11-01 14:15:00,1916.0,25.5,39.645
2023-11-01 14:30:00,1782.0,25.4,38.67
2023-11-01 14:45:00,1732.5,25.45,38.475
2023-11-01 15:00:00,1642.0,25.5,38.28
2023-11-01 15:15:00,2169.5,25.5,40.625
2023-11-01 15:30:00,2159.0,25.5,41.41
2023-11-01 15:45:00,2165.0,25.5,41.41
2023-11-01 16:00:00,2132.5,25.5,41.215
2023-11-01 16:15:00,1981.0,25.6,41.02
2023-11-01 16:30:00,1998.5,25.6,40.82
2023-11-01 16:45:00,1932.0,25.6,41.02
2023-11-01 17:00:00,1929.0,25.5,40.82
2023-11-01 17:15:00,1909.0,25.6,40.62
2023-11-01 17:30:00,1769.0,25.7,40.62
2023-11-01 17:45:00,1598.0,25.5,40.23
2023-11-01 18:00:00,1584.0,25.6,40.23
2023-11-01 18:15:00,1484.0,25.6,39.84
2023-11-01 18:30:00,1368.0,25.6,39.84
2023-11-01 18:45:00,1441.0,25.6,39.84
2023-11-01 19:00:00,1373.5,25.6,39.84
2023-11-01 19:15:00,1442.0,25.7,39.84
2023-11-01 19:30:00,1369.5,25.6,39.84
2023-11-01 19:45:00,1266.0,25.7,39.84
2023-11-01 20:00:00,1310.5,25.6,39.84
2023-11-01 20:15:00,1283.0,25.6,39.84
2023-11-01 20:30:00,1285.0,25.65,39.84
2023-11-01 20:45:00,1238.0,25.6,39.84
2023-11-01 21:00:00,1212.0,25.55,40.23
2023-11-01 21:15:00,1219.0,25.5,40.23
2023-11-01 21:30:00,1180.0,25.5,40.23
2023-11-01 21:45:00,1181.0,25.5,40.23
2023-11-01 22:00:00,1128.5,25.5,40.23
2023-11-01 22:15:00,1114.0,25.4,40.23
2023-11-01 22:30:00,1054.0,25.4,40.23
2023-11-01 22:45:00,1087.0,25.4,40.23
2023-11-01 23:00:00,953.5,25.35,40.23
2023-11-01 23:15:00,996.0,25.3,40.23
2023-11-01 23:30:00,965.0,25.35,40.23
2023-11-01 23:45:00,957.0,25.3,40.23
2023-11-02 00:00:00,927.0,25.25,40.425
2023-11-02 00:15:00,885.0,25.1,40.62
2023-11-02 00:30:00,898.0,25.2,40.62
2023-11-02 00:45:00,836.0,25.1,40.62
2023-11-02 01:00:00,885.5,25.1,40.82
2023-11-02 01:15:00,903.0,25.1,41.02
2023-11-02 01:30:00,851.0,25.0,41.02
2023-11-02 01:45:00,834.0,24.9,41.02
2023-11-02 02:00:00,843.5,24.95,41.02
2023-11-02 02:15:00,811.0,24.9,41.41
2023-11-02 02:30:00,776.5,24.85,41.41
2023-11-02 02:45:00,804.0,24.8,41.41
2023-11-02 03:00:00,808.0,24.85,41.41
2023-11-02 03:15:00,762.0,24.9,41.41
2023-11-02 03:30:00,776.0,24.9,41.41
2023-11-02 03:45:00,850.0,24.9,41.41
2023-11-02 04:00:00,746.0,24.9,41.41
2023-11-02 04:15:00,825.0,24.8,41.8
2023-11-02 04:30:00,790.0,24.9,41.995
2023-11-02 04:45:00,782.0,24.8,42.19
2023-11-02 05:00:00,787.0,24.9,42.19
2023-11-02 05:15:00,806.0,24.9,42.19
2023-11-02 05:30:00,769.5,24.8,42.19
2023-11-02 05:45:00,731.0,24.9,42.19
2023-11-02 06:00:00,783.0,24.8,42.19
2023-11-02 06:15:00,743.0,24.85,41.8
2023-11-02 06:30:00,743.0,24.8,41.8
2023-11-02 06:45:00,736.0,24.8,41.995
2023-11-02 07:00:00,796.0,24.8,42.19
2023-11-02 07:15:00,762.0,24.8,42.19
2023-11-02 07:30:00,762.0,24.9,42.19
2023-11-02 07:45:00,800.0,24.8,42.385
2023-11-02 08:00:00,1038.0,24.7,42.97
2023-11-02 08:15:00,982.0,24.7,43.555
2023-11-02 08:30:00,1028.0,24.6,43.75
2023-11-02 08:45:00,1085.5,24.7,44.335
2023-11-02 09:00:00,1058.0,24.6,44.53
2023-11-02 09:15:00,1186.0,24.55,44.92
2023-11-02 09:30:00,1128.0,24.6,44.92
2023-11-02 09:45:00,1178.0,24.5,45.115
2023-11-02 10:00:00,1174.0,24.4,45.31
2023-11-02 10:15:00,1249.0,24.45,45.31
2023-11-02 10:30:00,1308.0,24.5,45.31
2023-11-02 10:45:00,1402.0,24.6,45.31
2023-11-02 11:00:00,1413.0,24.4,45.31
2023-11-02 11:15:00,1495.5,24.45,45.7
2023-11-02 11:30:00,1522.0,24.5,45.7
2023-11-02 11:45:00,1629.5,24.45,46.09
2023-11-02 12:00:00,1662.0,24.4,46.09
2023-11-02 12:15:00,1723.0,24.4,46.48
2023-11-02 12:30:00,1768.0,24.4,46.48
2023-11-02 12:45:00,1841.0,24.4,46.48
2023-11-02 13:00:00,1721.0,24.4,46.48
2023-11-02 13:15:00,1735.5,24.4,46.48
2023-11-02 13:30:00,1695.0,24.3,46.48
2023-11-02 13:45:00,1803.5,24.3,46.48
2023-11-02 14:00:00,2018.0,24.3,46.88
2023-11-02 14:15:00,1997.5,24.35,46.88
2023-11-02 14:30:00,1791.0,24.3,46.48
2023-11-02 14:45:00,1642.5,24.3,46.09
2023-11-02 15:00:00,1518.0,24.3,45.7
2023-11-02 15:15:00,1830.0,24.3,46.09
2023-11-02 15:30:00,1945.0,24.3,46.68
2023-11-02 15:45:00,1972.0,24.3,46.88
2023-11-02 16:00:00,1875.5,24.35,46.88
2023-11-02 16:15:00,1831.0,24.3,46.88
2023-11-02 16:30:00,1880.5,24.35,46.88
2023-11-02 16:45:00,1817.0,24.3,46.48
2023-11-02 17:00:00,1822.5,24.3,46.68
2023-11-02 17:15:00,1732.0,24.4,46.48
2023-11-02 17:30:00,1571.5,24.3,46.09
2023-11-02 17:45:00,1528.0,24.4,45.7
2023-11-02 18:00:00,1461.5,24.4,45.7
2023-11-02 18:15:00,1381.0,24.3,45.7
2023-11-02 18:30:00,1312.0,24.299999999999997,45.31
2023-11-02 18:45:00,1245.0,24.2,45.31
2023-11-02 19:00:00,1213.0,24.25,45.31
2023-11-02 19:15:00,1168.0,24.2,45.31
2023-11-02 19:30:00,1100.0,24.2,45.31
2023-11-02 19:45:00,1080.0,24.2,45.31
2023-11-02 20:00:00,1091.5,24.1,45.31
2023-11-02 20:15:00,1110.0,24.1,45.31
2023-11-02 20:30:00,1107.0,24.15,45.115
2023-11-02 20:45:00,1014.0,24.2,44.92
2023-11-02 21:00:00,985.5,24.1,44.92
2023-11-02 21:15:00,985.0,24.2,44.92
2023-11-02 21:30:00,966.0,24.1,44.92
2023-11-02 21:45:00,1000.0,24.1,44.92
2023-11-02 22:00:00,986.5,24.15,44.92
2023-11-02 22:15:00,944.0,24.2,44.92
2023-11-02 22:30:00,971.5,24.15,44.92
2023-11-02 22:45:00,961.0,24.1,44.92
2023-11-02 23:00:00,913.0,24.1,44.92
2023-11-02 23:15:00,880.0,24.15,44.92
2023-11-02 23:30:00,866.0,24.1,44.92
2023-11-02 23:45:00,834.0,24.2,44.92
2023-11-03 00:00:00,822.0,24.2,44.53
2023-11-03 00:15:00,816.5,24.1,44.53
2023-11-03 00:30:00,825.0,24.2,44.53
2023-11-03 00:45:00,779.0,24.2,44.53
2023-11-03 01:00:00,833.0,24.3,44.53
2023-11-03 01:15:00,848.0,24.25,44.53
2023-11-03 01:30:00,771.0,24.2,44.53
2023-11-03 01:45:00,790.0,24.3,44.53
2023-11-03 02:00:00,789.0,24.4,44.53
2023-11-03 02:15:00,763.5,24.3,44.53
2023-11-03 02:30:00,802.0,24.3,44.53
2023-11-03 02:45:00,729.0,24.2,44.53
2023-11-03 03:00:00,710.0,24.3,44.53
2023-11-03 03:15:00,751.5,24.3,44.53
2023-11-03 03:30:00,757.0,24.3,44.53
2023-11-03 03:45:00,735.0,24.3,44.53
2023-11-03 04:00:00,814.0,24.3,44.53
2023-11-03 04:15:00,718.5,24.3,44.53
2023-11-03 04:30:00,734.0,24.3,44.53
2023-11-03 04:45:00,739.5,24.3,44.53
2023-11-03 05:00:00,717.0,24.3,44.92
2023-11-03 05:15:00,717.5,24.3,44.53
2023-11-03 05:30:00,709.0,24.3,44.53
2023-11-03 05:45:00,696.5,24.3,44.53
2023-11-03 06:00:00,700.0,24.4,44.53
2023-11-03 06:15:00,735.0,24.35,44.53
2023-11-03 06:30:00,719.0,24.4,44.53
2023-11-03 06:45:00,693.5,24.4,44.53
2023-11-03 07:00:00,708.0,24.4,44.53
2023-11-03 07:15:00,713.5,24.35,44.53
2023-11-03 07:30:00,774.0,24.3,44.92
2023-11-03 07:45:00,853.5,24.3,44.92
2023-11-03 08:00:00,868.0,24.2,45.31
