datetime,motion,light,co2,temperature,humidity
2023-11-02 11:47:36,7.0,53.0,858.0,22.6,46.0
2023-11-02 11:57:36,4.0,57.0,848.0,22.6,46.0
2023-11-02 12:07:36,9.0,60.0,860.0,22.6,46.0
2023-11-02 12:17:36,8.0,57.0,833.0,22.5,46.0
2023-11-02 12:27:36,0.0,53.0,839.0,22.6,45.0
2023-11-02 12:37:36,1.0,53.0,869.0,22.5,45.0
2023-11-02 12:47:36,3.0,53.0,885.0,22.6,46.0
2023-11-02 12:57:36,3.0,53.0,882.0,22.6,46.0
2023-11-02 13:07:36,1.0,53.0,885.0,22.6,46.0
2023-11-02 13:17:36,3.0,53.0,890.0,22.6,45.0
2023-11-02 13:27:36,12.0,47.0,1280.0,22.6,48.0
2023-11-02 13:37:36,9.0,53.0,1093.0,22.6,47.0
2023-11-02 13:47:36,5.0,53.0,1044.0,22.6,47.0
2023-11-02 13:57:36,10.0,53.0,1025.0,22.6,46.0
2023-11-02 14:07:36,7.0,53.0,910.0,22.6,46.0
2023-11-02 14:17:36,0.0,53.0,937.0,22.6,45.0
2023-11-02 14:27:36,2.0,53.0,972.0,22.5,46.0
2023-11-02 14:37:36,7.0,57.0,932.0,22.6,45.0
2023-11-02 14:47:36,5.0,53.0,890.0,22.6,45.0
2023-11-02 14:57:36,1.0,53.0,883.0,22.6,45.0
2023-11-02 15:07:36,4.0,53.0,924.0,22.6,45.0
2023-11-02 15:17:36,5.0,53.0,921.0,22.6,45.0
2023-11-02 15:27:36,6.0,53.0,890.0,22.6,45.0
2023-11-02 15:37:36,2.0,53.0,826.0,22.5,44.0
2023-11-02 15:47:36,2.0,53.0,788.0,22.6,44.0
2023-11-02 15:57:35,0.0,50.0,713.0,22.6,44.0
2023-11-02 16:07:35,3.0,53.0,688.0,22.5,43.0
2023-11-02 16:17:35,2.0,53.0,721.0,22.6,43.0
2023-11-02 16:27:35,1.0,53.0,753.0,22.6,44.0
2023-11-02 16:37:35,4.0,50.0,729.0,22.6,44.0
2023-11-02 16:47:35,3.0,53.0,869.0,22.6,45.0
2023-11-02 16:57:35,0.0,53.0,822.0,22.7,44.0
2023-11-02 17:07:35,2.0,50.0,856.0,22.7,44.0
2023-11-02 17:17:35,2.0,53.0,908.0,22.7,44.0
2023-11-02 17:27:35,7.0,53.0,941.0,22.7,45.0
2023-11-02 17:37:35,0.0,6.0,942.0,22.7,45.0
2023-11-02 17:47:35,0.0,6.0,1054.0,22.6,45.0
2023-11-02 17:57:35,1.0,50.0,1051.0,22.7,45.0
2023-11-02 18:07:35,1.0,53.0,1009.0,22.6,45.0
2023-11-02 18:17:35,3.0,6.0,996.0,22.6,45.0
2023-11-02 18:27:35,1.0,6.0,965.0,22.6,45.0
2023-11-02 18:37:35,0.0,6.0,1004.0,22.7,45.0
2023-11-02 18:47:35,0.0,6.0,933.0,22.6,45.0
2023-11-02 18:57:35,0.0,6.0,943.0,22.6,45.0
2023-11-02 19:07:35,0.0,6.0,953.0,22.6,45.0
2023-11-02 19:17:35,0.0,6.0,931.0,22.7,45.0
2023-11-02 19:27:35,0.0,6.0,941.0,22.6,45.0
2023-11-02 19:37:35,0.0,6.0,903.0,22.6,45.0
2023-11-02 19:47:35,0.0,6.0,915.0,22.6,45.0
2023-11-02 19:57:35,0.0,6.0,842.0,22.6,45.0
2023-11-02 20:07:35,0.0,6.0,785.0,22.5,44.0
2023-11-02 20:17:35,0.0,6.0,769.0,22.5,44.0
2023-11-02 20:27:35,0.0,6.0,749.0,22.5,44.0
2023-11-02 20:37:35,1.0,3.0,749.0,22.5,44.0
2023-11-02 20:47:35,0.0,0.0,727.0,22.5,44.0
2023-11-02 21:07:35,0.0,0.0,694.0,22.5,44.0
2023-11-02 21:17:35,0.0,3.0,680.0,22.5,44.0
2023-11-02 21:27:35,0.0,3.0,678.0,22.5,44.0
2023-11-02 21:37:34,0.0,0.0,647.0,22.5,44.0
2023-11-02 21:47:34,0.0,0.0,617.0,22.5,44.0
2023-11-02 21:57:34,0.0,0.0,637.0,22.4,44.0
2023-11-02 22:07:34,0.0,0.0,656.0,22.5,44.0
2023-11-02 22:17:34,0.0,0.0,615.0,22.4,44.0
2023-11-02 22:27:34,0.0,3.0,608.0,22.4,44.0
2023-11-02 22:37:34,0.0,0.0,578.0,22.4,44.0
2023-11-02 22:47:34,0.0,0.0,586.0,22.4,44.0
2023-11-02 22:57:34,0.0,0.0,561.0,22.4,44.0
2023-11-02 23:07:34,0.0,0.0,566.0,22.4,44.0
2023-11-02 23:17:34,0.0,3.0,560.0,22.4,44.0
2023-11-02 23:27:34,0.0,0.0,584.0,22.4,44.0
2023-11-02 23:37:34,0.0,0.0,565.0,22.4,44.0
2023-11-02 23:47:34,0.0,0.0,565.0,22.4,44.0
2023-11-02 23:57:35,0.0,0.0,565.0,22.4,44.0
2023-11-03 00:07:34,0.0,0.0,561.0,22.4,44.0
2023-11-03 00:17:34,0.0,0.0,549.0,22.4,44.0
2023-11-03 00:27:34,1.0,0.0,532.0,22.4,44.0
2023-11-03 00:37:34,0.0,0.0,541.0,22.4,44.0
2023-11-03 00:47:34,0.0,0.0,533.0,22.4,44.0
2023-11-03 00:57:34,0.0,0.0,531.0,22.4,44.0
2023-11-03 01:07:34,0.0,0.0,520.0,22.3,44.0
2023-11-03 01:17:34,0.0,0.0,515.0,22.4,44.0
2023-11-03 01:27:34,0.0,0.0,518.0,22.4,44.0
2023-11-03 01:37:34,0.0,0.0,507.0,22.4,44.0
2023-11-03 01:47:34,0.0,0.0,508.0,22.4,44.0
2023-11-03 01:57:34,0.0,0.0,510.0,22.3,44.0
2023-11-03 02:07:34,0.0,0.0,509.0,22.4,44.0
2023-11-03 02:17:34,0.0,0.0,520.0,22.4,44.0
2023-11-03 02:27:34,0.0,0.0,505.0,22.4,44.0
2023-11-03 02:37:34,0.0,0.0,517.0,22.4,44.0
2023-11-03 02:47:34,0.0,0.0,512.0,22.3,44.0
2023-11-03 02:57:33,0.0,0.0,507.0,22.3,44.0
2023-11-03 03:07:33,0.0,0.0,505.0,22.3,44.0
2023-11-03 03:17:33,1.0,37.0,511.0,22.3,44.0
2023-11-03 03:27:33,0.0,50.0,493.0,22.3,44.0
2023-11-03 03:37:33,0.0,0.0,490.0,22.4,44.0
2023-11-03 03:47:33,0.0,0.0,492.0,22.4,44.0
2023-11-03 03:57:33,0.0,0.0,495.0,22.4,44.0
2023-11-03 04:07:33,0.0,0.0,485.0,22.4,44.0
2023-11-03 04:17:34,0.0,0.0,491.0,22.3,44.0
2023-11-03 04:27:33,2.0,50.0,476.0,22.4,44.0
2023-11-03 04:37:33,0.0,50.0,489.0,22.4,44.0
2023-11-03 04:47:33,0.0,0.0,489.0,22.4,44.0
2023-11-03 04:57:33,0.0,0.0,481.0,22.4,44.0
2023-11-03 05:07:33,0.0,0.0,480.0,22.3,44.0
2023-11-03 05:17:33,0.0,0.0,475.0,22.4,44.0
2023-11-03 05:27:33,0.0,0.0,476.0,22.4,44.0
2023-11-03 05:37:33,0.0,0.0,480.0,22.4,44.0
2023-11-03 05:47:33,0.0,0.0,479.0,22.4,44.0
2023-11-03 05:57:33,0.0,0.0,474.0,22.3,44.0
2023-11-03 06:07:33,0.0,0.0,453.0,22.4,44.0
2023-11-03 06:17:33,1.0,50.0,493.0,22.3,44.0
2023-11-03 06:27:33,1.0,53.0,525.0,22.3,44.0
2023-11-03 06:37:33,0.0,6.0,497.0,22.3,44.0
2023-11-03 06:47:33,1.0,53.0,478.0,22.3,44.0
2023-11-03 06:57:33,0.0,53.0,458.0,22.3,44.0
2023-11-03 07:07:33,4.0,53.0,567.0,22.3,45.0
2023-11-03 07:17:33,0.0,50.0,477.0,22.3,44.0
2023-11-03 07:27:33,5.0,47.0,560.0,22.4,45.0
2023-11-03 07:37:33,6.0,53.0,509.0,22.3,45.0
2023-11-03 07:47:33,0.0,53.0,489.0,22.3,44.0
2023-11-03 07:57:33,2.0,53.0,522.0,22.4,45.0
2023-11-03 08:07:33,1.0,53.0,554.0,22.3,45.0
2023-11-03 08:17:33,8.0,57.0,542.0,22.3,45.0
2023-11-03 08:27:33,5.0,60.0,583.0,22.3,46.0
2023-11-03 08:37:32,0.0,60.0,518.0,22.3,45.0
2023-11-03 08:47:32,0.0,60.0,540.0,22.3,45.0
2023-11-03 09:07:33,6.0,60.0,563.0,22.3,46.0
2023-11-03 09:17:32,1.0,53.0,503.0,22.4,45.0
2023-11-03 09:27:32,7.0,63.0,581.0,22.4,45.0
2023-11-03 09:37:32,3.0,57.0,569.0,22.3,45.0
2023-11-03 09:47:32,5.0,57.0,567.0,22.4,45.0
