datetime,co2,temperature,humidity,closed,motor_position,motor_range,trv_temperature,target_temperature
2023-11-01 00:01:42,,,,,554.0,554.0,25.7,23.0
2023-11-01 00:02:10,726.0,22.1,51.95,,,,,
2023-11-01 00:11:43,,,,,554.0,554.0,25.7,23.0
2023-11-01 00:12:12,678.0,22.1,51.95,,,,,
2023-11-01 00:21:44,,,,,554.0,554.0,25.7,23.0
2023-11-01 00:22:15,705.0,22.0,51.95,,,,,
2023-11-01 00:28:33,,,,True,,,,
2023-11-01 00:41:46,,,,,554.0,554.0,25.7,23.0
2023-11-01 00:42:19,694.0,22.1,51.95,,,,,
2023-11-01 00:51:47,,,,,554.0,554.0,25.7,23.0
2023-11-01 00:52:22,699.0,21.9,51.95,,,,,
2023-11-01 00:58:33,,,,True,,,,
2023-11-01 01:01:48,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:02:08,725.0,22.1,51.95,,,,,
2023-11-01 01:11:49,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:12:26,702.0,22.1,51.95,,,,,
2023-11-01 01:21:49,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:22:29,687.0,22.0,51.95,,,,,
2023-11-01 01:28:33,,,,True,,,,
2023-11-01 01:31:50,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:32:31,723.0,22.1,51.56,,,,,
2023-11-01 01:41:50,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:42:34,682.0,22.0,51.56,,,,,
2023-11-01 01:51:52,,,,,554.0,554.0,25.7,23.0
2023-11-01 01:52:36,673.0,22.0,51.56,,,,,
2023-11-01 01:58:33,,,,True,,,,
2023-11-01 02:01:53,,,,,554.0,554.0,25.5,23.0
2023-11-01 02:02:38,640.0,22.1,51.56,,,,,
2023-11-01 02:11:54,,,,,554.0,554.0,25.5,23.0
2023-11-01 02:12:41,719.0,22.0,51.56,,,,,
2023-11-01 02:21:55,,,,,554.0,554.0,25.7,23.0
2023-11-01 02:22:43,679.0,22.0,51.56,,,,,
2023-11-01 02:28:33,,,,True,,,,
2023-11-01 02:31:56,,,,,554.0,554.0,25.5,23.0
2023-11-01 02:32:46,667.0,22.1,51.56,,,,,
2023-11-01 02:41:57,,,,,554.0,554.0,25.5,23.0
2023-11-01 02:42:48,637.0,22.2,51.56,,,,,
2023-11-01 02:51:58,,,,,554.0,554.0,25.5,23.0
2023-11-01 02:52:50,666.0,22.1,51.56,,,,,
2023-11-01 02:58:33,,,,True,,,,
2023-11-01 03:01:59,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:02:53,654.0,22.2,51.17,,,,,
2023-11-01 03:12:00,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:12:55,684.0,22.2,51.17,,,,,
2023-11-01 03:22:01,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:22:58,636.0,22.1,51.17,,,,,
2023-11-01 03:28:32,,,,True,,,,
2023-11-01 03:32:00,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:33:00,673.0,22.1,51.17,,,,,
2023-11-01 03:42:03,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:43:02,682.0,22.0,51.56,,,,,
2023-11-01 03:52:04,,,,,554.0,554.0,25.7,23.0
2023-11-01 03:53:05,645.0,22.0,51.56,,,,,
2023-11-01 03:58:32,,,,True,,,,
2023-11-01 04:02:03,,,,,554.0,554.0,25.7,23.0
2023-11-01 04:03:07,631.0,22.0,51.56,,,,,
2023-11-01 04:12:05,,,,,554.0,554.0,25.7,23.0
2023-11-01 04:13:10,602.0,22.1,51.56,,,,,
2023-11-01 04:22:06,,,,,554.0,554.0,25.7,23.0
2023-11-01 04:22:40,602.0,22.1,51.56,,,,,
2023-11-01 04:28:32,,,,True,,,,
2023-11-01 04:32:07,,,,,554.0,554.0,25.7,23.0
2023-11-01 04:32:50,633.0,22.0,51.56,,,,,
2023-11-01 04:42:08,,,,,554.0,554.0,25.5,23.0
2023-11-01 04:43:06,679.0,22.0,51.56,,,,,
2023-11-01 04:52:09,,,,,554.0,554.0,25.7,23.0
2023-11-01 04:53:22,627.0,22.0,51.56,,,,,
2023-11-01 04:58:32,,,,True,,,,
2023-11-01 05:02:10,,,,,554.0,554.0,25.5,23.0
2023-11-01 05:03:22,654.0,22.0,51.56,,,,,
2023-11-01 05:12:11,,,,,554.0,554.0,25.5,23.0
2023-11-01 05:13:25,611.0,22.0,51.17,,,,,
2023-11-01 05:22:12,,,,,554.0,554.0,25.7,23.0
2023-11-01 05:23:27,640.0,22.1,51.17,,,,,
2023-11-01 05:28:32,,,,True,,,,
2023-11-01 05:32:13,,,,,554.0,554.0,25.7,23.0
2023-11-01 05:33:30,608.0,22.0,51.17,,,,,
2023-11-01 05:42:14,,,,,554.0,554.0,25.7,23.0
2023-11-01 05:43:32,590.0,22.0,51.17,,,,,
2023-11-01 05:52:15,,,,,554.0,554.0,25.7,23.0
2023-11-01 05:53:34,573.0,22.0,51.17,,,,,
2023-11-01 05:58:32,,,,True,,,,
2023-11-01 06:02:16,,,,,554.0,554.0,25.7,23.0
2023-11-01 06:03:37,589.0,22.1,51.17,,,,,
2023-11-01 06:12:17,,,,,554.0,554.0,25.7,23.0
2023-11-01 06:13:23,589.0,22.0,51.17,,,,,
2023-11-01 06:22:18,,,,,554.0,554.0,25.7,23.0
2023-11-01 06:23:42,593.0,22.1,51.17,,,,,
2023-11-01 06:28:32,,,,True,,,,
2023-11-01 06:32:19,,,,,554.0,554.0,25.9,23.0
2023-11-01 06:33:44,622.0,22.1,51.17,,,,,
2023-11-01 06:42:19,,,,,554.0,554.0,25.9,23.0
2023-11-01 06:43:46,615.0,22.1,51.17,,,,,
2023-11-01 06:52:20,,,,,554.0,554.0,25.9,23.0
2023-11-01 06:53:49,621.0,22.1,51.17,,,,,
2023-11-01 06:58:32,,,,True,,,,
2023-11-01 07:02:21,,,,,554.0,554.0,25.9,23.0
2023-11-01 07:03:51,611.0,22.0,51.17,,,,,
2023-11-01 07:12:22,,,,,554.0,554.0,25.9,23.0
2023-11-01 07:13:54,596.0,22.1,51.17,,,,,
2023-11-01 07:17:03,,,,False,,,,
2023-11-01 07:22:23,,,,,554.0,554.0,25.5,23.0
2023-11-01 07:23:56,603.0,22.1,50.78,,,,,
2023-11-01 07:28:31,,,,False,,,,
2023-11-01 07:32:24,,,,,554.0,554.0,23.8,23.0
2023-11-01 07:33:59,464.0,21.8,36.33,,,,,
2023-11-01 07:42:25,,,,,554.0,554.0,22.2,23.0
2023-11-01 07:44:00,447.0,21.2,38.28,,,,,
2023-11-01 07:46:06,,,,True,,,,
2023-11-01 07:52:26,,,,,534.0,554.0,22.0,23.0
2023-11-01 07:54:02,458.0,21.0,38.28,,,,,
2023-11-01 07:58:31,,,,True,,,,
2023-11-01 08:02:27,,,,,514.0,554.0,23.1,23.0
2023-11-01 08:04:04,549.0,21.1,44.14,,,,,
2023-11-01 08:12:28,,,,,514.0,554.0,23.9,23.0
2023-11-01 08:14:07,683.0,21.2,46.48,,,,,
2023-11-01 08:22:29,,,,,514.0,554.0,24.1,23.0
2023-11-01 08:23:53,747.0,21.4,46.88,,,,,
2023-11-01 08:28:31,,,,True,,,,
2023-11-01 08:32:30,,,,,534.0,554.0,24.3,23.0
2023-11-01 08:34:12,886.0,21.4,47.27,,,,,
2023-11-01 08:42:29,,,,,554.0,554.0,24.6,23.0
2023-11-01 08:44:14,767.0,21.5,47.27,,,,,
2023-11-01 08:52:32,,,,,554.0,554.0,24.8,23.0
2023-11-01 08:54:16,813.0,21.6,47.66,,,,,
2023-11-01 08:58:31,,,,True,,,,
2023-11-01 09:02:33,,,,,554.0,554.0,25.0,23.0
2023-11-01 09:04:19,844.0,21.6,47.66,,,,,
2023-11-01 09:12:34,,,,,554.0,554.0,25.2,23.0
2023-11-01 09:14:21,834.0,21.7,47.66,,,,,
2023-11-01 09:22:34,,,,,554.0,554.0,25.4,23.0
2023-11-01 09:24:24,809.0,21.8,47.27,,,,,
2023-11-01 09:28:31,,,,True,,,,
2023-11-01 09:32:35,,,,,554.0,554.0,25.4,23.0
2023-11-01 09:34:26,797.0,21.8,47.27,,,,,
2023-11-01 09:42:36,,,,,554.0,554.0,25.4,23.0
2023-11-01 09:44:28,853.0,21.8,47.27,,,,,
2023-11-01 09:52:37,,,,,554.0,554.0,25.4,23.0
2023-11-01 09:54:31,828.0,21.9,47.27,,,,,
2023-11-01 09:58:31,,,,True,,,,
2023-11-01 10:02:38,,,,,554.0,554.0,25.4,23.0
2023-11-01 10:04:33,781.0,21.9,47.66,,,,,
2023-11-01 10:12:39,,,,,554.0,554.0,25.5,23.0
2023-11-01 10:14:35,811.0,21.8,47.66,,,,,
2023-11-01 10:22:40,,,,,554.0,554.0,25.4,23.0
2023-11-01 10:24:38,801.0,21.9,47.66,,,,,
2023-11-01 10:28:31,,,,True,,,,
2023-11-01 10:32:41,,,,,554.0,554.0,25.4,23.0
2023-11-01 10:34:24,814.0,21.9,47.66,,,,,
2023-11-01 10:42:42,,,,,554.0,554.0,25.5,23.0
2023-11-01 10:44:43,814.0,21.9,48.05,,,,,
2023-11-01 10:52:43,,,,,554.0,554.0,25.5,23.0
2023-11-01 10:54:13,814.0,21.9,48.05,,,,,
2023-11-01 10:58:31,,,,True,,,,
2023-11-01 11:02:44,,,,,554.0,554.0,25.5,23.0
2023-11-01 11:04:23,854.0,21.9,46.88,,,,,
2023-11-01 11:12:45,,,,,554.0,554.0,25.7,23.0
2023-11-01 11:14:39,809.0,21.9,47.66,,,,,
2023-11-01 11:22:46,,,,,554.0,554.0,25.5,23.0
2023-11-01 11:24:56,814.0,21.8,47.66,,,,,
2023-11-01 11:28:31,,,,True,,,,
2023-11-01 11:32:47,,,,,554.0,554.0,25.5,23.0
2023-11-01 11:34:56,836.0,21.8,48.05,,,,,
2023-11-01 11:42:48,,,,,554.0,554.0,25.4,23.0
2023-11-01 11:44:58,912.0,21.8,47.27,,,,,
2023-11-01 11:52:48,,,,,554.0,554.0,25.5,23.0
2023-11-01 11:54:44,862.0,21.9,47.66,,,,,
2023-11-01 11:58:30,,,,True,,,,
2023-11-01 12:01:08,,,,False,,,,
2023-11-01 12:01:41,,,,True,,,,
2023-11-01 12:01:44,,,,False,,,,
2023-11-01 12:02:49,,,,,554.0,554.0,25.5,23.0
2023-11-01 12:05:03,945.0,21.8,48.05,,,,,
2023-11-01 12:12:50,,,,,554.0,554.0,25.2,23.0
2023-11-01 12:15:05,948.0,21.8,47.66,,,,,
2023-11-01 12:22:51,,,,,554.0,554.0,24.6,23.0
2023-11-01 12:25:08,813.0,21.8,44.92,,,,,
2023-11-01 12:28:30,,,,False,,,,
2023-11-01 12:32:52,,,,,554.0,554.0,24.5,23.0
2023-11-01 12:35:10,618.0,21.7,41.02,,,,,
2023-11-01 12:42:53,,,,,554.0,554.0,24.3,23.0
2023-11-01 12:45:12,614.0,21.6,39.84,,,,,
2023-11-01 12:52:54,,,,,554.0,554.0,24.1,23.0
2023-11-01 12:55:15,647.0,21.6,39.06,,,,,
2023-11-01 12:58:30,,,,False,,,,
2023-11-01 13:02:55,,,,,554.0,554.0,24.1,23.0
2023-11-01 13:05:01,592.0,21.6,37.89,,,,,
2023-11-01 13:12:56,,,,,554.0,554.0,24.1,23.0
2023-11-01 13:13:00,,,,True,,,,
2023-11-01 13:15:20,718.0,21.5,40.23,,,,,
2023-11-01 13:22:57,,,,,554.0,554.0,24.1,23.0
2023-11-01 13:25:22,906.0,21.5,43.36,,,,,
2023-11-01 13:28:30,,,,True,,,,
2023-11-01 13:32:58,,,,,554.0,554.0,24.5,23.0
2023-11-01 13:35:24,799.0,21.5,43.36,,,,,
2023-11-01 13:42:59,,,,,554.0,554.0,24.6,23.0
2023-11-01 13:45:26,804.0,21.5,43.36,,,,,
2023-11-01 13:53:00,,,,,554.0,554.0,24.6,23.0
2023-11-01 13:55:28,804.0,21.7,43.36,,,,,
2023-11-01 13:58:30,,,,True,,,,
2023-11-01 14:03:01,,,,,554.0,554.0,24.6,23.0
2023-11-01 14:05:18,1126.0,21.7,45.7,,,,,
2023-11-01 14:13:02,,,,,554.0,554.0,24.6,23.0
2023-11-01 14:15:37,1143.0,21.9,45.7,,,,,
2023-11-01 14:23:03,,,,,554.0,554.0,24.6,23.0
2023-11-01 14:25:39,1074.0,21.7,45.7,,,,,
2023-11-01 14:28:30,,,,True,,,,
2023-11-01 14:33:04,,,,,554.0,554.0,25.0,23.0
2023-11-01 14:35:46,1082.0,21.8,45.7,,,,,
2023-11-01 14:43:04,,,,,554.0,554.0,25.2,23.0
2023-11-01 14:45:36,1101.0,21.7,45.7,,,,,
2023-11-01 14:53:05,,,,,554.0,554.0,25.2,23.0
2023-11-01 14:55:58,1043.0,21.8,45.7,,,,,
2023-11-01 14:58:29,,,,True,,,,
2023-11-01 15:03:06,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:06:05,1099.0,21.7,45.7,,,,,
2023-11-01 15:13:07,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:16:11,1048.0,21.8,45.7,,,,,
2023-11-01 15:23:08,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:26:18,1020.0,21.9,45.7,,,,,
2023-11-01 15:28:29,,,,True,,,,
2023-11-01 15:33:09,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:36:24,1012.0,21.9,45.7,,,,,
2023-11-01 15:43:10,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:46:29,1007.0,21.9,45.7,,,,,
2023-11-01 15:53:11,,,,,554.0,554.0,25.4,23.0
2023-11-01 15:56:36,1003.0,21.9,46.09,,,,,
2023-11-01 15:58:29,,,,True,,,,
2023-11-01 16:03:12,,,,,554.0,554.0,25.4,23.0
2023-11-01 16:06:42,984.0,21.9,46.09,,,,,
2023-11-01 16:13:13,,,,,554.0,554.0,25.4,23.0
2023-11-01 16:16:48,964.0,21.8,46.09,,,,,
2023-11-01 16:23:14,,,,,554.0,554.0,25.4,23.0
2023-11-01 16:26:55,926.0,21.8,46.09,,,,,
2023-11-01 16:28:29,,,,True,,,,
2023-11-01 16:33:15,,,,,554.0,554.0,25.4,23.0
2023-11-01 16:37:01,953.0,21.9,46.09,,,,,
2023-11-01 16:43:16,,,,,554.0,554.0,25.5,23.0
2023-11-01 16:47:08,930.0,21.9,46.48,,,,,
2023-11-01 16:53:17,,,,,554.0,554.0,25.5,23.0
2023-11-01 16:57:14,918.0,21.9,46.48,,,,,
2023-11-01 16:58:29,,,,True,,,,
2023-11-01 17:03:18,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:07:05,905.0,21.9,46.48,,,,,
2023-11-01 17:13:18,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:17:27,948.0,21.9,46.48,,,,,
2023-11-01 17:23:19,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:27:01,948.0,21.9,46.48,,,,,
2023-11-01 17:28:29,,,,True,,,,
2023-11-01 17:33:20,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:37:16,930.0,21.8,46.48,,,,,
2023-11-01 17:43:21,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:47:36,869.0,21.8,46.88,,,,,
2023-11-01 17:53:22,,,,,554.0,554.0,25.5,23.0
2023-11-01 17:57:56,918.0,21.8,46.88,,,,,
2023-11-01 17:58:29,,,,True,,,,
2023-11-01 18:03:23,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:08:00,872.0,21.9,46.88,,,,,
2023-11-01 18:13:24,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:17:50,869.0,21.9,46.88,,,,,
2023-11-01 18:23:25,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:28:13,871.0,21.8,47.27,,,,,
2023-11-01 18:28:29,,,,True,,,,
2023-11-01 18:33:26,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:38:19,871.0,21.8,47.27,,,,,
2023-11-01 18:43:27,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:48:25,859.0,22.0,47.27,,,,,
2023-11-01 18:53:28,,,,,554.0,554.0,25.5,23.0
2023-11-01 18:58:16,882.0,21.8,47.27,,,,,
2023-11-01 18:58:28,,,,True,,,,
2023-11-01 19:03:29,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:08:34,845.0,21.9,47.27,,,,,
2023-11-01 19:13:30,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:18:37,853.0,21.9,47.66,,,,,
2023-11-01 19:23:31,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:28:28,,,,True,,,,
2023-11-01 19:28:39,838.0,21.8,47.66,,,,,
2023-11-01 19:33:32,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:38:42,828.0,21.8,47.66,,,,,
2023-11-01 19:43:33,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:48:43,845.0,21.9,47.66,,,,,
2023-11-01 19:53:33,,,,,554.0,554.0,25.5,23.0
2023-11-01 19:58:28,,,,True,,,,
2023-11-01 19:58:45,814.0,21.9,48.05,,,,,
2023-11-01 20:03:34,,,,,554.0,554.0,25.5,23.0
2023-11-01 20:08:48,845.0,21.9,48.05,,,,,
2023-11-01 20:13:35,,,,,554.0,554.0,25.5,23.0
2023-11-01 20:18:50,848.0,21.9,48.05,,,,,
2023-11-01 20:23:35,,,,,554.0,554.0,25.5,23.0
2023-11-01 20:28:28,,,,True,,,,
2023-11-01 20:28:36,869.0,21.8,48.05,,,,,
2023-11-01 20:33:37,,,,,554.0,554.0,25.4,23.0
2023-11-01 20:38:55,803.0,21.8,48.05,,,,,
2023-11-01 20:43:38,,,,,554.0,554.0,25.4,23.0
2023-11-01 20:48:57,838.0,21.8,48.44,,,,,
2023-11-01 20:53:39,,,,,554.0,554.0,25.4,23.0
2023-11-01 20:58:28,,,,True,,,,
2023-11-01 20:59:00,798.0,21.8,48.44,,,,,
2023-11-01 21:03:40,,,,,554.0,554.0,25.4,23.0
2023-11-01 21:09:02,787.0,21.7,48.44,,,,,
2023-11-01 21:13:41,,,,,554.0,554.0,25.4,23.0
2023-11-01 21:19:04,793.0,21.8,48.44,,,,,
2023-11-01 21:23:42,,,,,554.0,554.0,25.4,23.0
2023-11-01 21:28:28,,,,True,,,,
2023-11-01 21:29:07,782.0,21.7,48.83,,,,,
2023-11-01 21:33:43,,,,,554.0,554.0,25.2,23.0
2023-11-01 21:39:09,823.0,21.7,48.83,,,,,
2023-11-01 21:43:44,,,,,554.0,554.0,25.2,23.0
2023-11-01 21:48:54,808.0,21.7,48.83,,,,,
2023-11-01 21:53:45,,,,,554.0,554.0,25.0,23.0
2023-11-01 21:58:28,,,,True,,,,
2023-11-01 21:59:13,777.0,21.8,48.83,,,,,
2023-11-01 22:03:46,,,,,554.0,554.0,24.8,23.0
2023-11-01 22:09:15,818.0,21.7,48.83,,,,,
2023-11-01 22:13:47,,,,,554.0,554.0,24.6,23.0
2023-11-01 22:19:17,819.0,21.7,49.22,,,,,
2023-11-01 22:23:48,,,,,554.0,554.0,24.8,23.0
2023-11-01 22:28:28,,,,True,,,,
2023-11-01 22:29:04,753.0,21.7,49.22,,,,,
2023-11-01 22:33:48,,,,,554.0,554.0,24.6,23.0
2023-11-01 22:39:22,739.0,21.8,49.22,,,,,
2023-11-01 22:43:49,,,,,554.0,554.0,24.5,23.0
2023-11-01 22:49:25,791.0,21.7,49.22,,,,,
2023-11-01 22:53:50,,,,,554.0,554.0,24.6,23.0
2023-11-01 22:58:27,,,,True,,,,
2023-11-01 22:59:27,770.0,21.7,49.22,,,,,
2023-11-01 23:03:51,,,,,554.0,554.0,24.5,23.0
2023-11-01 23:09:29,769.0,21.7,49.22,,,,,
2023-11-01 23:13:52,,,,,554.0,554.0,24.3,23.0
2023-11-01 23:19:32,742.0,21.7,49.22,,,,,
2023-11-01 23:23:53,,,,,554.0,554.0,24.3,23.0
2023-11-01 23:28:27,,,,True,,,,
2023-11-01 23:29:34,758.0,21.7,49.61,,,,,
2023-11-01 23:33:54,,,,,554.0,554.0,24.1,23.0
2023-11-01 23:39:37,764.0,21.7,49.61,,,,,
2023-11-01 23:43:55,,,,,554.0,554.0,24.1,23.0
2023-11-01 23:49:38,769.0,21.7,49.61,,,,,
2023-11-01 23:53:56,,,,,554.0,554.0,24.1,23.0
2023-11-01 23:58:27,,,,True,,,,
2023-11-01 23:59:08,769.0,21.7,49.61,,,,,
2023-11-02 00:03:57,,,,,554.0,554.0,24.1,23.0
2023-11-02 00:09:18,725.0,21.7,49.61,,,,,
2023-11-02 00:13:58,,,,,554.0,554.0,24.1,23.0
2023-11-02 00:19:35,761.0,21.6,49.61,,,,,
2023-11-02 00:23:59,,,,,554.0,554.0,23.9,23.0
2023-11-02 00:28:27,,,,True,,,,
2023-11-02 00:29:51,747.0,21.7,49.61,,,,,
2023-11-02 00:34:00,,,,,554.0,554.0,23.9,23.0
2023-11-02 00:39:51,747.0,21.7,49.61,,,,,
2023-11-02 00:44:01,,,,,554.0,554.0,23.9,23.0
2023-11-02 00:49:53,753.0,21.7,49.61,,,,,
2023-11-02 00:54:02,,,,,554.0,554.0,23.8,23.0
2023-11-02 00:58:27,,,,True,,,,
2023-11-02 00:59:40,715.0,21.6,50.0,,,,,
2023-11-02 01:04:03,,,,,554.0,554.0,23.8,23.0
2023-11-02 01:09:58,713.0,21.7,49.61,,,,,
2023-11-02 01:14:03,,,,,554.0,554.0,23.8,23.0
2023-11-02 01:20:00,747.0,21.7,49.61,,,,,
2023-11-02 01:24:04,,,,,554.0,554.0,23.8,23.0
2023-11-02 01:28:27,,,,True,,,,
2023-11-02 01:30:03,710.0,21.6,50.0,,,,,
2023-11-02 01:34:05,,,,,554.0,554.0,23.8,23.0
2023-11-02 01:40:05,722.0,21.6,50.0,,,,,
2023-11-02 01:44:06,,,,,554.0,554.0,23.8,23.0
2023-11-02 01:50:06,713.0,21.6,50.0,,,,,
2023-11-02 01:54:07,,,,,554.0,554.0,23.6,23.0
2023-11-02 01:58:27,,,,True,,,,
2023-11-02 02:00:09,696.0,21.6,50.0,,,,,
2023-11-02 02:04:08,,,,,554.0,554.0,23.6,23.0
2023-11-02 02:10:11,701.0,21.6,50.0,,,,,
2023-11-02 02:14:09,,,,,554.0,554.0,23.6,23.0
2023-11-02 02:20:14,725.0,21.6,50.0,,,,,
2023-11-02 02:24:10,,,,,554.0,554.0,23.6,23.0
2023-11-02 02:28:27,,,,True,,,,
2023-11-02 02:30:16,686.0,21.6,50.0,,,,,
2023-11-02 02:34:11,,,,,554.0,554.0,23.6,23.0
2023-11-02 02:40:18,687.0,21.6,50.0,,,,,
2023-11-02 02:44:12,,,,,554.0,554.0,23.6,23.0
2023-11-02 02:50:21,657.0,21.6,50.0,,,,,
2023-11-02 02:54:13,,,,,554.0,554.0,23.8,23.0
2023-11-02 02:58:26,,,,True,,,,
2023-11-02 03:00:23,721.0,21.7,50.0,,,,,
2023-11-02 03:04:14,,,,,554.0,554.0,23.8,23.0
2023-11-02 03:10:26,699.0,21.6,50.0,,,,,
2023-11-02 03:14:15,,,,,554.0,554.0,23.8,23.0
2023-11-02 03:20:28,719.0,21.7,50.0,,,,,
2023-11-02 03:24:16,,,,,554.0,554.0,23.9,23.0
2023-11-02 03:28:26,,,,True,,,,
2023-11-02 03:30:30,695.0,21.7,50.0,,,,,
2023-11-02 03:34:17,,,,,554.0,554.0,23.9,23.0
2023-11-02 03:40:33,689.0,21.6,50.39,,,,,
2023-11-02 03:44:18,,,,,554.0,554.0,23.9,23.0
2023-11-02 03:50:35,692.0,21.6,50.39,,,,,
2023-11-02 03:54:18,,,,,554.0,554.0,23.9,23.0
2023-11-02 03:58:26,,,,True,,,,
2023-11-02 04:00:37,683.0,21.7,50.39,,,,,
2023-11-02 04:04:19,,,,,554.0,554.0,23.9,23.0
2023-11-02 04:10:40,681.0,21.7,50.39,,,,,
2023-11-02 04:14:20,,,,,554.0,554.0,24.1,23.0
2023-11-02 04:20:42,639.0,21.7,50.39,,,,,
2023-11-02 04:24:21,,,,,554.0,554.0,24.1,23.0
2023-11-02 04:28:26,,,,True,,,,
2023-11-02 04:30:45,660.0,21.7,50.39,,,,,
2023-11-02 04:34:22,,,,,554.0,554.0,23.9,23.0
2023-11-02 04:40:47,653.0,21.7,50.39,,,,,
2023-11-02 04:44:23,,,,,554.0,554.0,24.1,23.0
2023-11-02 04:50:49,648.0,21.7,50.39,,,,,
2023-11-02 04:54:23,,,,,554.0,554.0,24.1,23.0
2023-11-02 04:58:26,,,,True,,,,
2023-11-02 05:00:52,660.0,21.7,50.39,,,,,
2023-11-02 05:04:25,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:10:54,638.0,21.6,50.39,,,,,
2023-11-02 05:14:26,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:20:57,633.0,21.7,50.39,,,,,
2023-11-02 05:24:27,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:28:26,,,,True,,,,
2023-11-02 05:30:59,595.0,21.6,50.39,,,,,
2023-11-02 05:34:28,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:41:01,616.0,21.6,50.39,,,,,
2023-11-02 05:44:29,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:51:03,617.0,21.6,50.39,,,,,
2023-11-02 05:54:30,,,,,554.0,554.0,24.1,23.0
2023-11-02 05:58:26,,,,True,,,,
2023-11-02 06:01:06,610.0,21.7,50.78,,,,,
2023-11-02 06:04:31,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:11:07,660.0,21.6,50.78,,,,,
2023-11-02 06:14:32,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:21:10,647.0,21.6,50.78,,,,,
2023-11-02 06:24:32,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:28:26,,,,True,,,,
2023-11-02 06:30:40,647.0,21.6,50.78,,,,,
2023-11-02 06:34:33,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:40:50,654.0,21.6,50.78,,,,,
2023-11-02 06:44:34,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:51:07,639.0,21.6,50.78,,,,,
2023-11-02 06:54:35,,,,,554.0,554.0,24.1,23.0
2023-11-02 06:58:25,,,,True,,,,
2023-11-02 07:01:23,621.0,21.6,50.78,,,,,
2023-11-02 07:04:36,,,,,554.0,554.0,24.1,23.0
2023-11-02 07:11:23,614.0,21.7,50.78,,,,,
2023-11-02 07:14:37,,,,,554.0,554.0,24.1,23.0
2023-11-02 07:21:25,621.0,21.6,50.78,,,,,
2023-11-02 07:24:38,,,,,554.0,554.0,23.9,23.0
2023-11-02 07:28:25,,,,True,,,,
2023-11-02 07:31:28,633.0,21.6,50.78,,,,,
2023-11-02 07:34:39,,,,,554.0,554.0,23.8,23.0
2023-11-02 07:41:30,604.0,21.7,50.78,,,,,
2023-11-02 07:44:40,,,,,554.0,554.0,23.6,23.0
2023-11-02 07:51:15,598.0,21.7,50.78,,,,,
2023-11-02 07:54:41,,,,,554.0,554.0,23.6,23.0
2023-11-02 07:58:25,,,,True,,,,
2023-11-02 08:01:34,633.0,21.7,50.78,,,,,
2023-11-02 08:04:42,,,,,554.0,554.0,23.6,23.0
2023-11-02 08:11:36,613.0,21.6,51.17,,,,,
2023-11-02 08:14:43,,,,,554.0,554.0,23.6,23.0
2023-11-02 08:21:38,616.0,21.7,51.17,,,,,
2023-11-02 08:24:44,,,,,554.0,554.0,23.4,23.0
2023-11-02 08:28:25,,,,True,,,,
2023-11-02 08:31:41,608.0,21.7,51.17,,,,,
2023-11-02 08:34:45,,,,,554.0,554.0,23.4,23.0
2023-11-02 08:41:43,618.0,21.6,51.17,,,,,
2023-11-02 08:44:44,,,,,554.0,554.0,23.2,23.0
2023-11-02 08:51:46,627.0,21.6,51.17,,,,,
2023-11-02 08:54:47,,,,,554.0,554.0,23.2,23.0
