datetime,value,userId
2023-12-13 10:34:10,radio_0_opt_4,3
2023-12-13 14:14:43,radio_0_opt_2,3
2024-01-17 11:31:44,radio_0_opt_4,3
2024-01-30 09:05:42,radio_0_opt_1,3
2024-01-30 10:42:40,radio_0_opt_1,3
