datetime,co2,temperature,humidity,closed
2023-11-01 00:09:47,1676.0,23.1,51.56,
2023-11-01 00:10:23,,,,True
2023-11-01 00:10:29,,,,True
2023-11-01 00:19:53,1611.0,23.1,51.56,
2023-11-01 00:29:56,1628.0,23.1,51.56,
2023-11-01 00:39:58,1604.0,23.1,51.56,
2023-11-01 00:40:23,,,,True
2023-11-01 00:40:29,,,,True
2023-11-01 00:50:04,1584.0,23.1,51.17,
2023-11-01 01:00:11,1604.0,23.1,51.17,
2023-11-01 01:10:17,1576.0,23.1,51.17,
2023-11-01 01:10:23,,,,True
2023-11-01 01:10:29,,,,True
2023-11-01 01:20:24,1563.0,23.1,51.17,
2023-11-01 01:30:14,1532.0,23.1,51.17,
2023-11-01 01:40:20,1599.0,23.1,51.17,
2023-11-01 01:40:22,,,,True
2023-11-01 01:40:28,,,,True
2023-11-01 01:50:43,1560.0,23.1,51.17,
2023-11-01 02:00:49,1495.0,23.1,51.17,
2023-11-01 02:10:22,,,,True
2023-11-01 02:10:28,,,,True
2023-11-01 02:10:56,1555.0,23.1,51.17,
2023-11-01 02:21:01,1557.0,23.1,51.17,
2023-11-01 02:31:07,1516.0,23.1,51.17,
2023-11-01 02:40:22,,,,True
2023-11-01 02:40:28,,,,True
2023-11-01 02:41:14,1496.0,23.1,51.17,
2023-11-01 02:51:20,1498.0,23.1,51.17,
2023-11-01 03:01:27,1505.0,23.1,51.17,
2023-11-01 03:10:22,,,,True
2023-11-01 03:10:28,,,,True
2023-11-01 03:11:37,1402.0,23.0,50.78,
2023-11-01 03:21:39,1432.0,23.1,50.78,
2023-11-01 03:31:26,1470.0,23.1,50.78,
2023-11-01 03:40:22,,,,True
2023-11-01 03:40:28,,,,True
2023-11-01 03:41:48,1461.0,23.0,50.78,
2023-11-01 03:51:54,1416.0,23.1,50.78,
2023-11-01 04:02:01,1380.0,23.1,50.78,
2023-11-01 04:10:22,,,,True
2023-11-01 04:10:28,,,,True
2023-11-01 04:12:07,1469.0,23.0,50.78,
2023-11-01 04:22:13,1381.0,23.0,50.78,
2023-11-01 04:32:19,1410.0,23.0,50.78,
2023-11-01 04:40:22,,,,True
2023-11-01 04:40:28,,,,True
2023-11-01 04:42:25,1413.0,23.0,50.78,
2023-11-01 04:52:32,1359.0,23.0,50.78,
2023-11-01 05:02:06,1359.0,23.0,50.78,
2023-11-01 05:10:22,,,,True
2023-11-01 05:10:27,,,,True
2023-11-01 05:12:20,1355.0,23.0,50.78,
2023-11-01 05:22:41,1389.0,23.0,50.78,
2023-11-01 05:33:01,1346.0,23.0,50.78,
2023-11-01 05:40:21,,,,True
2023-11-01 05:40:27,,,,True
2023-11-01 05:43:05,1299.0,23.0,50.78,
2023-11-01 05:53:11,1332.0,23.0,50.78,
2023-11-01 06:03:18,1296.0,23.0,50.78,
2023-11-01 06:10:21,,,,True
2023-11-01 06:10:27,,,,True
2023-11-01 06:13:24,1284.0,23.0,50.78,
2023-11-01 06:23:30,1303.0,23.0,50.39,
2023-11-01 06:33:37,1306.0,23.0,50.39,
2023-11-01 06:40:21,,,,True
2023-11-01 06:40:27,,,,True
2023-11-01 06:43:43,1233.0,23.0,50.39,
2023-11-01 06:53:50,1222.0,23.0,50.39,
2023-11-01 07:03:56,1278.0,23.0,50.39,
2023-11-01 07:10:21,,,,True
2023-11-01 07:10:27,,,,True
2023-11-01 07:14:02,1227.0,23.0,50.39,
2023-11-01 07:24:09,1193.0,23.0,50.0,
2023-11-01 07:34:15,1187.0,23.0,50.0,
2023-11-01 07:40:21,,,,True
2023-11-01 07:40:27,,,,True
2023-11-01 07:44:22,1170.0,23.0,50.0,
2023-11-01 07:54:28,1258.0,23.0,50.0,
2023-11-01 08:04:34,1258.0,23.0,50.0,
2023-11-01 08:10:21,,,,True
2023-11-01 08:10:27,,,,True
2023-11-01 08:14:41,1174.0,23.0,50.0,
2023-11-01 08:24:47,1170.0,23.0,50.0,
2023-11-01 08:34:54,1222.0,23.0,50.0,
2023-11-01 08:40:21,,,,True
2023-11-01 08:40:27,,,,True
2023-11-01 08:45:00,1172.0,23.0,50.0,
2023-11-01 08:55:06,1199.0,23.0,50.0,
2023-11-01 09:05:13,1161.0,23.0,50.0,
2023-11-01 09:10:21,,,,True
2023-11-01 09:10:26,,,,True
2023-11-01 09:15:19,1130.0,23.0,50.0,
2023-11-01 09:25:26,1178.0,23.0,50.0,
2023-11-01 09:35:32,1203.0,23.0,50.0,
2023-11-01 09:40:20,,,,True
2023-11-01 09:40:26,,,,True
2023-11-01 09:45:38,1158.0,23.0,50.0,
2023-11-01 09:55:41,1158.0,23.0,50.0,
2023-11-01 10:05:27,1154.0,23.0,50.0,
2023-11-01 10:10:20,,,,True
2023-11-01 10:10:26,,,,True
2023-11-01 10:15:34,1158.0,23.0,50.0,
2023-11-01 10:25:55,1097.0,23.0,50.0,
2023-11-01 10:36:01,1101.0,23.0,50.0,
2023-11-01 10:40:20,,,,True
2023-11-01 10:40:26,,,,True
2023-11-01 10:46:08,1083.0,23.0,50.0,
2023-11-01 10:56:14,1085.0,23.0,50.0,
2023-11-01 11:06:20,1089.0,23.0,50.0,
2023-11-01 11:10:20,,,,True
2023-11-01 11:10:26,,,,True
2023-11-01 11:16:27,1089.0,23.0,49.61,
2023-11-01 11:26:33,1067.0,23.0,49.61,
2023-11-01 11:36:08,1067.0,23.0,49.61,
2023-11-01 11:40:20,,,,True
2023-11-01 11:40:26,,,,True
2023-11-01 11:46:22,1064.0,23.0,49.61,
2023-11-01 11:56:42,1038.0,23.0,49.61,
2023-11-01 12:07:02,1077.0,23.0,49.61,
2023-11-01 12:10:20,,,,True
2023-11-01 12:10:26,,,,True
2023-11-01 12:17:06,999.0,23.0,49.61,
2023-11-01 12:27:13,1054.0,23.0,49.61,
2023-11-01 12:37:19,1110.0,23.0,49.22,
2023-11-01 12:40:20,,,,True
2023-11-01 12:40:26,,,,True
2023-11-01 12:47:26,1040.0,22.9,49.61,
2023-11-01 12:57:32,979.0,22.9,49.22,
2023-11-01 13:07:38,1018.0,23.0,49.22,
2023-11-01 13:10:20,,,,True
2023-11-01 13:10:25,,,,True
2023-11-01 13:17:45,961.0,23.0,49.22,
2023-11-01 13:27:51,977.0,22.9,49.22,
