datetime,closed,co2,temperature,humidity
2023-11-02 05:16:46,,871.0,22.7,50.0
2023-11-02 05:26:49,,842.0,22.7,49.61
2023-11-02 05:30:52,True,,,
2023-11-02 05:30:58,True,,,
2023-11-02 05:36:51,,837.0,22.7,50.0
2023-11-02 05:46:54,,884.0,22.6,50.0
2023-11-02 05:56:56,,850.0,22.8,50.0
2023-11-02 06:00:52,True,,,
2023-11-02 06:00:58,True,,,
2023-11-02 06:06:58,,861.0,22.7,50.0
2023-11-02 06:17:01,,864.0,22.6,50.0
2023-11-02 06:27:03,,866.0,22.6,50.0
2023-11-02 06:30:51,True,,,
2023-11-02 06:30:57,True,,,
2023-11-02 06:36:50,,868.0,22.6,50.0
2023-11-02 06:47:08,,812.0,22.6,49.61
2023-11-02 06:57:10,,834.0,22.8,50.0
2023-11-02 07:00:51,True,,,
2023-11-02 07:00:57,True,,,
2023-11-02 07:06:41,,834.0,22.8,50.0
2023-11-02 07:16:51,,814.0,22.7,50.0
2023-11-02 07:27:07,,811.0,22.7,50.0
2023-11-02 07:30:51,True,,,
2023-11-02 07:30:57,True,,,
2023-11-02 07:37:23,,811.0,22.7,50.0
2023-11-02 07:47:23,,791.0,22.8,50.0
2023-11-02 07:57:26,,842.0,22.7,50.0
2023-11-02 08:00:51,True,,,
2023-11-02 08:00:57,True,,,
2023-11-02 08:07:28,,774.0,22.8,50.0
2023-11-02 08:17:14,,836.0,22.7,50.0
2023-11-02 08:27:33,,806.0,22.8,50.0
2023-11-02 08:30:51,True,,,
2023-11-02 08:30:57,True,,,
2023-11-02 08:37:35,,818.0,22.7,50.0
2023-11-02 08:47:38,,859.0,22.8,50.39
2023-11-02 08:57:44,,983.0,22.9,50.78
2023-11-02 09:00:51,True,,,
2023-11-02 09:00:57,True,,,
2023-11-02 09:07:30,,967.0,22.9,50.78
2023-11-02 09:17:49,,1022.0,22.9,51.17
2023-11-02 09:27:55,,1148.0,23.1,51.56
2023-11-02 09:30:51,True,,,
2023-11-02 09:30:57,True,,,
2023-11-02 09:38:02,,1262.0,23.0,51.95
2023-11-02 09:48:08,,1348.0,23.1,52.34
2023-11-02 09:58:14,,1431.0,23.0,52.73
2023-11-02 10:00:51,True,,,
2023-11-02 10:00:56,True,,,
2023-11-02 10:08:05,,1397.0,23.1,52.73
2023-11-02 10:18:27,,1520.0,23.1,52.73
2023-11-02 10:28:34,,1506.0,23.1,52.73
2023-11-02 10:30:50,True,,,
2023-11-02 10:30:56,True,,,
2023-11-02 10:38:40,,1442.0,23.2,52.34
2023-11-02 10:48:47,,1452.0,23.2,52.34
