order,k,from_idx,to_idx,prob
1,4,0,0,0.6525455465751866
1,4,0,1,0.34745445342481207
1,4,0,2,6.034012499376809e-22
1,4,0,3,1.3104952164900845e-15
1,4,1,0,0.09772063437395317
1,4,1,1,0.8796430995577655
1,4,1,2,0.02263626606085281
1,4,1,3,7.428473198697584e-12
1,4,2,0,1.162751871283611e-25
1,4,2,1,0.06730768502981262
1,4,2,2,0.9203964893734168
1,4,2,3,0.012295825596770631
1,4,3,0,2.0301673261649102e-13
1,4,3,1,2.8062312517783335e-14
1,4,3,2,2.3384027500808293e-05
1,4,3,3,0.9999766159722682
