order,k,from_idx,to_idx,prob
1,4,0,0,0.7685295394901333
1,4,0,1,0.055957241769523366
1,4,0,2,0.17551321874034187
1,4,0,3,1.5434237387614072e-15
1,4,1,0,0.1049402365573909
1,4,1,1,0.7825643434659384
1,4,1,2,0.11249541996982491
1,4,1,3,6.845712336698064e-12
1,4,2,0,6.601664530346251e-26
1,4,2,1,0.32564918157708816
1,4,2,2,0.5225662506175095
1,4,2,3,0.1517845678054024
1,4,3,0,1.7643358876998398e-13
1,4,3,1,2.4430156598786647e-14
1,4,3,2,0.12938707747570363
1,4,3,3,0.8706129225240956
