order,k,from_idx,to_idx,prob
1,4,0,0,0.7363223867162835
1,4,0,1,0.11262612237039368
1,4,0,2,0.15105149091332137
1,4,0,3,1.4787427062248388e-15
1,4,1,0,0.1270428832674297
1,4,1,1,0.7738132296320329
1,4,1,2,0.09914388709376827
1,4,1,3,6.769157426405606e-12
1,4,2,0,7.244808837692522e-26
1,4,2,1,0.25285830065829806
1,4,2,2,0.5734754580985975
1,4,2,3,0.1736662412431045
1,4,3,0,1.7069460897668783e-13
1,4,3,1,2.363549883295951e-14
1,4,3,2,0.15770614522789755
1,4,3,3,0.8422938547719082
