order,k,from_idx,to_idx,prob
1,4,0,0,0.6765776292774168
1,4,0,1,0.3234223707225819
1,4,0,2,7.016353488983277e-45
1,4,0,3,1.358758406069508e-15
1,4,1,0,0.08103244650617569
1,4,1,1,0.669364227015524
1,4,1,2,0.24960332647264752
1,4,1,3,5.652816482907711e-12
1,4,2,0,7.49841432582723e-26
1,4,2,1,0.37700391675795664
1,4,2,2,0.593550042085922
1,4,2,3,0.029446041156121327
1,4,3,0,1.1895549254672898e-13
1,4,3,1,1.644474864073811e-14
1,4,3,2,0.4140739933756532
1,4,3,3,0.5859260066242115
