order,k,from_idx,to_idx,prob
1,4,0,0,0.8701002597808838
1,4,0,1,0.12981922924518585
1,4,0,2,1.1092675101063594e-24
1,4,0,3,8.046573930187151e-05
1,4,1,0,0.21479524672031403
1,4,1,1,0.6578267216682434
1,4,1,2,0.1273779273033142
1,4,1,3,1.4148083746223783e-12
1,4,2,0,2.818225077830181e-32
1,4,2,1,0.22325390577316284
1,4,2,2,0.7183839082717896
1,4,2,3,0.05836213007569313
1,4,3,0,3.509467456225268e-12
1,4,3,1,4.3529628655606883e-17
1,4,3,2,0.00013903911167290062
1,4,3,3,0.9998608827590942
