order,k,from_idx,to_idx,prob
1,4,0,0,0.7115047574043274
1,4,0,1,0.20646218955516815
1,4,0,2,4.223608357278863e-06
1,4,0,3,0.08202876150608063
1,4,1,0,0.28477180004119873
1,4,1,1,0.547943115234375
1,4,1,2,0.10553330928087234
1,4,1,3,0.06175173074007034
1,4,2,0,0.021555429324507713
1,4,2,1,0.13253022730350494
1,4,2,2,0.8459143042564392
1,4,2,3,1.099056774478413e-07
1,4,3,0,0.006057317368686199
1,4,3,1,0.04530862718820572
1,4,3,2,0.017097190022468567
1,4,3,3,0.9315369129180908
