order,k,from_idx,to_idx,prob
1,4,0,0,0.7520501613616943
1,4,0,1,0.16850373148918152
1,4,0,2,0.0015926739433780313
1,4,0,3,0.07785338908433914
1,4,1,0,0.26982513070106506
1,4,1,1,0.5959934592247009
1,4,1,2,0.06330783665180206
1,4,1,3,0.07087355852127075
1,4,2,0,0.05158913880586624
1,4,2,1,0.10265752673149109
1,4,2,2,0.8457111716270447
1,4,2,3,4.226762757753022e-05
1,4,3,0,0.006669769063591957
1,4,3,1,0.0491972342133522
1,4,3,2,0.015282796695828438
1,4,3,3,0.9288502335548401
