order,state,s_prev,s_curr,mu,sigma,phi_1,phi_2
1,1,,1,400.0,12.145659446716309,0.6428771018981934,-0.05650186538696289
1,2,,2,598.4829711914062,122.56575012207031,0.8802869319915771,-0.30483412742614746
1,3,,3,598.532470703125,29.81117057800293,0.9999911785125732,0.03568589687347412
1,4,,4,1339.2662353515625,91.99859619140625,1.0,-0.22296565771102905
